Index;Time point [ms];Iteration length [ms];Cost
0;9;9;1.60021825466073E7
1;10;1;1.60021825466073E7
2;15;5;1.60021825466073E7
3;20;5;1.6001860753261037E7
4;25;5;1.5001874477208624E7
5;30;5;1.5001858036870023E7
6;35;5;1.5001600320982289E7
7;42;7;1.5001600320982289E7
8;45;3;1.3001467544059444E7
9;51;6;1.3001467544059444E7
10;51;0;1.3001467544059444E7
11;57;6;1.3001467544059444E7
12;60;3;1.3001467544059444E7
13;67;7;1.3001467544059444E7
14;73;6;1.3001382500601389E7
15;74;1;1.3001382500601389E7
16;79;5;1.3001382500601389E7
17;84;5;1.3001382500601389E7
18;84;0;1.3001382500601389E7
19;85;1;1.3001382500601389E7
20;91;6;1.3001382500601389E7
21;97;6;1.3001382500601389E7
22;100;3;1.3001382500601389E7
23;104;4;1.3001382500601389E7
24;109;5;1.3001382500601389E7
25;114;5;1.3001382500601389E7
26;119;5;1.3001382500601389E7
27;121;2;1.3001382500601389E7
28;122;1;1.3001382500601389E7
29;126;4;1.3001382500601389E7
30;130;4;1.3001382500601389E7
31;133;3;1.3001382500601389E7
32;137;4;1.3001382500601389E7
33;142;5;1.3001382500601389E7
34;146;4;1.3001382500601389E7
35;150;4;1.3001382500601389E7
36;153;3;1.3001382500601389E7
37;157;4;1.3001382500601389E7
38;161;4;1.3001382500601389E7
39;165;4;1.3001382500601389E7
40;168;3;1.3001382500601389E7
41;171;3;1.3001382500601389E7
42;175;4;1.3001382500601389E7
43;176;1;1.3001382500601389E7
44;180;4;1.3001382500601389E7
45;185;5;1.3001382500601389E7
46;188;3;1.3001382500601389E7
47;189;1;1.3001382500601389E7
48;190;1;1.3001382500601389E7
49;194;4;1.3001382500601389E7
50;197;3;1.3001382500601389E7
51;200;3;1.3001382500601389E7
52;204;4;1.3001382500601389E7
53;207;3;1.3001382500601389E7
54;208;1;1.3001382500601389E7
55;211;3;1.3001382500601389E7
56;214;3;1.3001382500601389E7
57;218;4;1.3001382500601389E7
58;222;4;1.3001382500601389E7
59;225;3;1.3001382500601389E7
60;229;4;1.3001382500601389E7
61;229;0;1.3001382500601389E7
62;231;2;1.3001382500601389E7
63;235;4;1.3001382500601389E7
64;240;5;1.3001382500601389E7
65;242;2;1.3001382500601389E7
66;245;3;1.3001382500601389E7
67;248;3;1.3001382500601389E7
68;250;2;1.3001382500601389E7
69;252;2;1.3001382500601389E7
70;256;4;1.3001382500601389E7
71;259;3;1.3001382500601389E7
72;262;3;1.3001382500601389E7
73;264;2;1.3001382500601389E7
74;265;1;1.3001382500601389E7
75;268;3;1.3001382500601389E7
76;271;3;1.3001382500601389E7
77;273;2;1.3001382500601389E7
78;275;2;1.3001382500601389E7
79;279;4;1.3001382500601389E7
80;282;3;1.3001382500601389E7
81;286;4;1.3001382500601389E7
82;289;3;1.3001382500601389E7
83;292;3;1.3001382500601389E7
84;292;0;1.3001382500601389E7
85;295;3;1.3001382500601389E7
86;298;3;1.3001382500601389E7
87;301;3;1.3001382500601389E7
88;304;3;1.3001382500601389E7
89;305;1;1.3001382500601389E7
90;306;1;1.3001382500601389E7
91;309;3;1.3001382500601389E7
92;312;3;1.3001382500601389E7
93;316;4;1.3001382500601389E7
94;319;3;1.3001382500601389E7
95;321;2;1.3001382500601389E7
96;324;3;1.3001382500601389E7
97;325;1;1.3001382500601389E7
98;328;3;1.3001382500601389E7
99;331;3;1.3001382500601389E7
100;334;3;1.3001382500601389E7
101;336;2;1.3001382500601389E7
102;339;3;1.3001382500601389E7
103;340;1;1.3001382500601389E7
104;343;3;1.3001382500601389E7
105;346;3;1.3001382500601389E7
106;346;0;1.3001382500601389E7
107;349;3;1.3001382500601389E7
108;352;3;1.3001382500601389E7
109;354;2;1.3001382500601389E7
110;357;3;1.3001382500601389E7
111;360;3;1.3001382500601389E7
112;363;3;1.3001382500601389E7
113;365;2;1.3001382500601389E7
114;368;3;1.3001382500601389E7
115;369;1;1.3001382500601389E7
116;370;1;1.3001382500601389E7
117;373;3;1.3001382500601389E7
118;375;2;1.3001382500601389E7
119;379;4;1.3001382500601389E7
120;383;4;1.3001382500601389E7
121;386;3;1.3001382500601389E7
122;387;1;1.3001382500601389E7
123;387;0;1.3001382500601389E7
124;390;3;1.3001382500601389E7
125;393;3;1.3001382500601389E7
126;396;3;1.3001382500601389E7
127;400;4;1.3001382500601389E7
128;403;3;1.3001382500601389E7
129;407;4;1.3001382500601389E7
130;407;0;1.3001382500601389E7
131;408;1;1.3001382500601389E7
132;412;4;1.3001382500601389E7
133;413;1;1.3001382500601389E7
134;416;3;1.3001382500601389E7
135;420;4;1.3001382500601389E7
136;424;4;1.3001382500601389E7
137;427;3;1.3001382500601389E7
138;428;1;1.3001382500601389E7
139;431;3;1.3001382500601389E7
140;434;3;1.3001382500601389E7
141;435;1;1.3001382500601389E7
142;439;4;1.3001382500601389E7
143;442;3;1.3001382500601389E7
144;443;1;1.3001382500601389E7
145;447;4;1.3001382500601389E7
146;449;2;1.3001382500601389E7
147;452;3;1.3001382500601389E7
148;455;3;1.3001382500601389E7
149;458;3;1.3001374483715825E7
150;460;2;1.3001374483715825E7
151;461;1;1.3001374483715825E7
152;463;2;1.3001374483715825E7
153;466;3;1.3001374483715825E7
154;466;0;1.3001374483715825E7
155;470;4;1.3001374483715825E7
156;473;3;1.3001374483715825E7
157;477;4;1.3001374483715825E7
158;479;2;1.3001374483715825E7
159;481;2;1.3001374483715825E7
160;483;2;1.3001374483715825E7
161;487;4;1.3001374483715825E7
162;488;1;1.3001374483715825E7
163;489;1;1.3001374483715825E7
164;492;3;1.3001374483715825E7
165;495;3;1.3001374483715825E7
166;498;3;1.3001374483715825E7
167;501;3;1.3001374483715825E7
168;501;0;1.3001374483715825E7
169;506;5;1.3001374483715825E7
170;508;2;1.3001374483715825E7
171;509;1;1.3001374483715825E7
172;512;3;1.3001374483715825E7
173;513;1;1.3001374483715825E7
174;514;1;1.3001374483715825E7
175;516;2;1.3001374483715825E7
176;518;2;1.3001374483715825E7
177;522;4;1.3001374483715825E7
178;525;3;1.3001374483715825E7
179;528;3;1.3001374483715825E7
180;531;3;1.3001374483715825E7
181;534;3;1.3001374483715825E7
182;538;4;1.3001374483715825E7
183;541;3;1.3001374483715825E7
184;543;2;1.3001374483715825E7
185;546;3;1.3001374483715825E7
186;549;3;1.3001374483715825E7
187;554;5;1.3001374483715825E7
188;559;5;1.3001374483715825E7
189;561;2;1.3001374483715825E7
190;564;3;1.3001374483715825E7
191;566;2;1.3001374483715825E7
192;569;3;1.3001374483715825E7
193;569;0;1.3001374483715825E7
194;570;1;1.3001374483715825E7
195;574;4;1.3001374483715825E7
196;576;2;1.3001374483715825E7
197;579;3;1.3001374483715825E7
198;582;3;1.3001374483715825E7
199;585;3;1.3001374483715825E7
200;585;0;1.3001374483715825E7
201;590;5;1.3001374483715825E7
202;594;4;1.3001374483715825E7
203;595;1;1.3001374483715825E7
204;599;4;1.3001374483715825E7
205;604;5;1.3001374483715825E7
206;608;4;1.3001374483715825E7
207;610;2;1.3001374483715825E7
208;614;4;1.3001374483715825E7
209;617;3;1.3001374483715825E7
210;618;1;1.3001374483715825E7
211;619;1;1.3001374483715825E7
212;622;3;1.3001374483715825E7
213;622;0;1.3001374483715825E7
214;626;4;1.3001374483715825E7
215;629;3;1.3001374483715825E7
216;630;1;1.3001374483715825E7
217;633;3;1.3001374483715825E7
218;636;3;1.3001374483715825E7
219;636;0;1.3001374483715825E7
220;637;1;1.3001374483715825E7
221;639;2;1.3001374483715825E7
222;642;3;1.3001374483715825E7
223;645;3;1.3001374483715825E7
224;647;2;1.3001374483715825E7
225;650;3;1.3001374483715825E7
226;652;2;1.3001374483715825E7
227;656;4;1.3001374483715825E7
228;659;3;1.3001374483715825E7
229;664;5;1.3001374483715825E7
230;668;4;1.3001374483715825E7
231;672;4;1.3001374483715825E7
232;675;3;1.3001374483715825E7
233;677;2;1.3001374483715825E7
234;680;3;1.3001374483715825E7
235;681;1;1.3001374483715825E7
236;684;3;1.3001374483715825E7
237;685;1;1.3001374483715825E7
238;686;1;1.3001374483715825E7
239;690;4;1.3001374483715825E7
240;693;3;1.3001374483715825E7
241;696;3;1.3001374483715825E7
242;699;3;1.3001374483715825E7
243;701;2;1.3001374483715825E7
244;703;2;1.3001374483715825E7
245;706;3;1.3001374483715825E7
246;707;1;1.3001374483715825E7
247;709;2;1.3001374483715825E7
248;712;3;1.3001374483715825E7
249;713;1;1.3001374483715825E7
250;715;2;1.3001374483715825E7
251;716;1;1.3001374483715825E7
252;719;3;1.3001374483715825E7
