Index;Time point [ms];Iteration length [ms];Cost
360;885;2;1.1001099832678454E7
361;886;1;1.1001099832678454E7
362;888;2;1.1001099832678454E7
363;889;1;1.1001099832678454E7
364;892;3;1.1001099832678454E7
365;894;2;1.1001099832678454E7
366;896;2;1.1001099832678454E7
367;897;1;1.1001099832678454E7
368;898;1;1.1001099832678454E7
369;898;0;1.1001099832678454E7
370;901;3;1.1001099832678454E7
371;903;2;1.1001099832678454E7
372;905;2;1.1001099832678454E7
373;907;2;1.1001099832678454E7
374;909;2;1.1001099832678454E7
375;911;2;1.1001099832678454E7
376;913;2;1.1001099832678454E7
377;916;3;1.1001099832678454E7
378;918;2;1.1001099832678454E7
379;920;2;1.1001099832678454E7
380;922;2;1.1001099832678454E7
381;926;4;1.1001099832678454E7
382;929;3;1.1001099832678454E7
383;932;3;1.1001099832678454E7
384;936;4;1.1001099832678454E7
385;942;6;1.1001099832678454E7
386;945;3;1.1001099832678454E7
387;947;2;1.1001099832678454E7
388;951;4;1.1001099832678454E7
389;952;1;1.1001099832678454E7
390;956;4;1.1001099832678454E7
391;957;1;1.1001099832678454E7
392;962;5;1.1001099832678454E7
393;966;4;1.1001099832678454E7
394;970;4;1.1001099832678454E7
395;974;4;1.1001099832678454E7
396;980;6;1.1001099832678454E7
397;985;5;1.1001099832678454E7
398;990;5;1.1001099832678454E7
399;992;2;1.1001099832678454E7
400;997;5;1.1001099832678454E7
401;1003;6;1.1001099832678454E7
402;1004;1;1.1001099832678454E7
403;1011;7;1.1001099832678454E7
404;1012;1;1.1001099832678454E7
405;1015;3;1.1001099832678454E7
406;1018;3;1.1001099832678454E7
407;1020;2;1.1001099832678454E7
408;1022;2;1.1001099832678454E7
409;1024;2;1.1001099832678454E7
410;1026;2;1.1001099832678454E7
411;1029;3;1.1001099832678454E7
412;1030;1;1.1001099832678454E7
413;1032;2;1.1001099832678454E7
414;1033;1;1.1001099832678454E7
415;1036;3;1.1001099832678454E7
416;1040;4;1.1001099832678454E7
417;1041;1;1.1001099832678454E7
418;1043;2;1.1001099832678454E7
419;1045;2;1.1001099832678454E7
420;1048;3;1.1001099832678454E7
421;1049;1;1.1001099832678454E7
422;1050;1;1.1001099832678454E7
423;1053;3;1.1001099832678454E7
424;1055;2;1.1001099832678454E7
425;1056;1;1.1001099832678454E7
426;1059;3;1.1001099832678454E7
427;1061;2;1.1001099832678454E7
428;1064;3;1.1001099832678454E7
429;1067;3;1.1001099832678454E7
430;1070;3;1.1001099832678454E7
431;1070;0;1.1001099832678454E7
432;1071;1;1.1001099832678454E7
433;1073;2;1.1001099832678454E7
434;1075;2;1.1001099832678454E7
435;1078;3;1.1001099832678454E7
436;1079;1;1.1001099832678454E7
437;1083;4;1.1001099832678454E7
438;1086;3;1.1001099832678454E7
439;1089;3;1.1001099832678454E7
440;1091;2;1.1001099832678454E7
441;1091;0;1.1001099832678454E7
442;1094;3;1.1001099832678454E7
443;1096;2;1.1001099832678454E7
444;1099;3;1.1001099832678454E7
445;1102;3;1.1001099832678454E7
446;1104;2;1.1001099832678454E7
447;1107;3;1.1001099832678454E7
448;1110;3;1.1001099832678454E7
449;1114;4;1.1001099832678454E7
450;1116;2;1.1001099832678454E7
451;1116;0;1.1001099832678454E7
452;1119;3;1.1001099832678454E7
453;1121;2;1.1001099832678454E7
454;1124;3;1.1001099832678454E7
455;1128;4;1.1001099832678454E7
456;1130;2;1.1001099832678454E7
457;1131;1;1.1001099832678454E7
458;1134;3;1.1001099832678454E7
459;1135;1;1.1001099832678454E7
460;1136;1;1.1001099832678454E7
461;1139;3;1.1001099832678454E7
462;1141;2;1.1001099832678454E7
463;1146;5;1.1001099832678454E7
464;1149;3;1.1001099832678454E7
465;1153;4;1.1001099832678454E7
466;1153;0;1.1001099832678454E7
467;1157;4;1.1001099832678454E7
468;1161;4;1.1001099832678454E7
469;1166;5;1.1001099832678454E7
470;1168;2;1.1001099832678454E7
471;1171;3;1.1001099832678454E7
472;1172;1;1.1001099832678454E7
473;1176;4;1.1001099832678454E7
474;1179;3;1.1001099832678454E7
475;1183;4;1.1001099832678454E7
476;1186;3;1.1001099832678454E7
477;1190;4;1.1001099832678454E7
478;1190;0;1.1001099832678454E7
479;1194;4;1.1001099832678454E7
480;1194;0;1.1001099832678454E7
481;1196;2;1.1001099832678454E7
482;1199;3;1.1001099832678454E7
483;1201;2;1.1001099832678454E7
484;1203;2;1.1001099832678454E7
485;1204;1;1.1001099832678454E7
486;1206;2;1.1001099832678454E7
487;1207;1;1.1001099832678454E7
488;1209;2;1.1001099832678454E7
489;1210;1;1.1001099832678454E7
490;1214;4;1.1001099832678454E7
491;1216;2;1.1001099832678454E7
492;1217;1;1.1001099832678454E7
493;1217;0;1.1001099832678454E7
494;1219;2;1.1001099832678454E7
495;1222;3;1.1001099832678454E7
496;1223;1;1.1001099832678454E7
497;1225;2;1.1001099832678454E7
498;1228;3;1.1001099832678454E7
499;1228;0;1.1001099832678454E7
500;1230;2;1.1001099832678454E7
501;1233;3;1.1001099832678454E7
502;1237;4;1.1001099832678454E7
503;1237;0;1.1001099832678454E7
504;1239;2;1.1001099832678454E7
505;1241;2;1.1001099832678454E7
506;1242;1;1.1001099832678454E7
507;1245;3;1.1001099832678454E7
508;1252;7;1.1001099832678454E7
509;1253;1;1.1001099832678454E7
510;1255;2;1.1001099832678454E7
511;1259;4;1.1001099832678454E7
512;1263;4;1.1001099832678454E7
513;1265;2;1.1001099832678454E7
514;1266;1;1.1001099832678454E7
515;1267;1;1.1001099832678454E7
516;1269;2;1.1001099832678454E7
517;1271;2;1.1001099832678454E7
518;1275;4;1.1001099832678454E7
519;1279;4;1.1001099832678454E7
520;1282;3;1.1001099832678454E7
521;1286;4;1.1001099832678454E7
522;1288;2;1.1001099832678454E7
523;1291;3;1.1001099832678454E7
524;1293;2;1.1001099832678454E7
525;1296;3;1.1001099832678454E7
526;1298;2;1.1001099832678454E7
527;1298;0;1.1001099832678454E7
528;1301;3;1.1001099832678454E7
529;1303;2;1.1001099832678454E7
530;1306;3;1.1001099832678454E7
531;1308;2;1.1001099832678454E7
532;1310;2;1.1001099832678454E7
533;1316;6;1.1001099832678454E7
534;1318;2;1.1001099832678454E7
535;1319;1;1.1001099832678454E7
536;1320;1;1.1001099832678454E7
537;1322;2;1.1001099832678454E7
538;1323;1;1.1001099832678454E7
539;1327;4;1.1001099832678454E7
540;1328;1;1.1001099832678454E7
541;1334;6;1.1001099832678454E7
542;1337;3;1.1001099832678454E7
543;1338;1;1.1001099832678454E7
544;1341;3;1.1001099832678454E7
545;1341;0;1.1001099832678454E7
546;1343;2;1.1001099832678454E7
547;1344;1;1.1001099832678454E7
548;1349;5;1.1001099832678454E7
549;1351;2;1.1001099832678454E7
550;1353;2;1.1001099832678454E7
551;1356;3;1.1001099832678454E7
552;1357;1;1.1001099832678454E7
553;1360;3;1.1001099832678454E7
554;1363;3;1.1001099832678454E7
555;1363;0;1.1001099832678454E7
556;1365;2;1.1001099832678454E7
557;1368;3;1.1001099832678454E7
558;1370;2;1.1001099832678454E7
559;1371;1;1.1001099832678454E7
560;1374;3;1.1001099832678454E7
561;1376;2;1.1001099832678454E7
562;1380;4;1.1001099832678454E7
563;1382;2;1.1001099832678454E7
564;1385;3;1.1001099832678454E7
565;1388;3;1.1001099832678454E7
566;1390;2;1.1001099832678454E7
567;1393;3;1.1001099832678454E7
568;1400;7;1.1001099832678454E7
569;1400;0;1.1001099832678454E7
570;1401;1;1.1001099832678454E7
571;1402;1;1.1001099832678454E7
572;1404;2;1.1001099832678454E7
573;1407;3;1.1001099832678454E7
574;1411;4;1.1001099832678454E7
575;1416;5;1.1001099832678454E7
576;1417;1;1.1001099832678454E7
577;1418;1;1.1001099832678454E7
578;1421;3;1.1001099832678454E7
579;1424;3;1.1001099832678454E7
580;1425;1;1.1001099832678454E7
581;1426;1;1.1001099832678454E7
582;1428;2;1.1001099832678454E7
583;1430;2;1.1001099832678454E7
584;1432;2;1.1001099832678454E7
585;1434;2;1.1001099832678454E7
586;1437;3;1.1001099832678454E7
587;1440;3;1.1001099832678454E7
588;1442;2;1.1001099832678454E7
589;1444;2;1.1001099832678454E7
590;1447;3;1.1001099832678454E7
591;1447;0;1.1001099832678454E7
592;1449;2;1.1001099832678454E7
593;1449;0;1.1001099832678454E7
594;1451;2;1.1001099832678454E7
595;1454;3;1.1001099832678454E7
596;1456;2;1.1001099832678454E7
597;1457;1;1.1001099832678454E7
598;1458;1;1.1001099832678454E7
599;1460;2;1.1001099832678454E7
600;1461;1;1.1001099832678454E7
601;1463;2;1.1001099832678454E7
602;1465;2;1.1001099832678454E7
603;1466;1;1.1001099832678454E7
604;1469;3;1.1001099832678454E7
605;1471;2;1.1001099832678454E7
606;1474;3;1.1001080186581794E7
607;1476;2;1.1001080186581794E7
608;1480;4;1.1001072791924188E7
609;1483;3;1.1001016816273566E7
610;1486;3;1.1001016816273566E7
611;1488;2;1.1001016816273566E7
612;1491;3;1.1001016816273566E7
613;1492;1;1.100101146030378E7
614;1492;0;1.100101146030378E7
615;1495;3;1.100101146030378E7
616;1497;2;1.100101146030378E7
617;1500;3;1.100101146030378E7
618;1502;2;1.100101146030378E7
619;1502;0;1.100101146030378E7
620;1504;2;1.100101146030378E7
621;1506;2;1.100101146030378E7
622;1508;2;1.100101146030378E7
623;1510;2;1.100101146030378E7
624;1513;3;1.100101146030378E7
625;1516;3;1.100101146030378E7
626;1519;3;1.100101146030378E7
627;1523;4;1.100101146030378E7
628;1524;1;1.100101146030378E7
629;1525;1;1.100101146030378E7
630;1527;2;1.100101146030378E7
631;1530;3;1.100101146030378E7
632;1532;2;1.100101146030378E7
633;1535;3;1.100101146030378E7
634;1540;5;1.100101146030378E7
635;1543;3;1.100101146030378E7
636;1545;2;1.100101146030378E7
637;1547;2;1.100101146030378E7
638;1549;2;1.100101146030378E7
639;1550;1;1.100101146030378E7
640;1552;2;1.100101146030378E7
641;1553;1;1.100101146030378E7
642;1554;1;1.100101146030378E7
643;1558;4;1.100101146030378E7
644;1560;2;1.100101146030378E7
645;1562;2;1.100101146030378E7
646;1564;2;1.100101146030378E7
647;1566;2;1.100101146030378E7
648;1567;1;1.100101146030378E7
649;1569;2;1.100101146030378E7
650;1571;2;1.100101146030378E7
651;1572;1;1.100101146030378E7
652;1574;2;1.100101146030378E7
653;1574;0;1.100101146030378E7
654;1577;3;1.100101146030378E7
655;1578;1;1.100101146030378E7
656;1581;3;1.100101146030378E7
657;1584;3;1.100101146030378E7
658;1587;3;1.100101146030378E7
659;1590;3;1.100101146030378E7
660;1592;2;1.100101146030378E7
661;1594;2;1.100101146030378E7
662;1595;1;1.100101146030378E7
663;1596;1;1.100101146030378E7
664;1599;3;1.100101146030378E7
665;1602;3;1.100101146030378E7
666;1604;2;1.100101146030378E7
667;1607;3;1.100101146030378E7
668;1607;0;1.100101146030378E7
669;1610;3;1.100101146030378E7
670;1612;2;1.100101146030378E7
671;1614;2;1.100101146030378E7
672;1617;3;1.100101146030378E7
673;1619;2;1.100101146030378E7
674;1620;1;1.100101146030378E7
675;1622;2;1.100101146030378E7
676;1624;2;1.100101146030378E7
677;1626;2;1.100101146030378E7
678;1628;2;1.100101146030378E7
679;1630;2;1.100101146030378E7
680;1632;2;1.100101146030378E7
681;1634;2;1.100101146030378E7
682;1634;0;1.100101146030378E7
683;1638;4;1.100101146030378E7
684;1640;2;1.100101146030378E7
685;1640;0;1.100101146030378E7
686;1644;4;1.100101146030378E7
687;1648;4;1.100101146030378E7
688;1649;1;1.100101146030378E7
689;1651;2;1.100101146030378E7
690;1652;1;1.100101146030378E7
691;1655;3;1.100101146030378E7
692;1658;3;1.100101146030378E7
693;1661;3;1.100101146030378E7
694;1665;4;1.100101146030378E7
695;1667;2;1.100101146030378E7
696;1669;2;1.100101146030378E7
697;1671;2;1.100101146030378E7
698;1673;2;1.100101146030378E7
699;1676;3;1.100101146030378E7
700;1679;3;1.100101146030378E7
701;1681;2;1.100101146030378E7
702;1684;3;1.100101146030378E7
703;1685;1;1.100101146030378E7
704;1688;3;1.100101146030378E7
705;1691;3;1.100101146030378E7
706;1695;4;1.100101146030378E7
707;1698;3;1.100101146030378E7
708;1700;2;1.100101146030378E7
709;1702;2;1.100101146030378E7
710;1703;1;1.100101146030378E7
711;1705;2;1.100101146030378E7
712;1707;2;1.100101146030378E7
713;1710;3;1.100101146030378E7
714;1712;2;1.100101146030378E7
715;1715;3;1.100101146030378E7
716;1715;0;1.100101146030378E7
717;1718;3;1.100101146030378E7
718;1721;3;1.100101146030378E7
719;1723;2;1.100101146030378E7
720;1726;3;1.100101146030378E7
721;1727;1;1.100101146030378E7
722;1731;4;1.100101146030378E7
723;1733;2;1.100101146030378E7
724;1734;1;1.100101146030378E7
725;1737;3;1.100101146030378E7
726;1740;3;1.100101146030378E7
727;1742;2;1.100101146030378E7
728;1744;2;1.100101146030378E7
729;1746;2;1.100101146030378E7
730;1747;1;1.100101146030378E7
731;1747;0;1.100101146030378E7
732;1749;2;1.100101146030378E7
733;1751;2;1.100101146030378E7
734;1753;2;1.100101146030378E7
735;1756;3;1.100101146030378E7
736;1757;1;1.100101146030378E7
737;1760;3;1.100101146030378E7
738;1763;3;1.100101146030378E7
739;1765;2;1.100101146030378E7
740;1766;1;1.100101146030378E7
741;1768;2;1.100101146030378E7
742;1771;3;1.100101146030378E7
743;1774;3;1.100101146030378E7
744;1776;2;1.100101146030378E7
745;1779;3;1.100101146030378E7
746;1782;3;1.100101146030378E7
747;1785;3;1.100101146030378E7
748;1788;3;1.100101146030378E7
749;1791;3;1.100101146030378E7
750;1794;3;1.100101146030378E7
751;1795;1;1.100101146030378E7
752;1796;1;1.100101146030378E7
753;1798;2;1.100101146030378E7
754;1800;2;1.100101146030378E7
755;1802;2;1.100101146030378E7
756;1804;2;1.100101146030378E7
757;1807;3;1.100101146030378E7
758;1810;3;1.100101146030378E7
759;1812;2;1.100101146030378E7
760;1815;3;1.100101146030378E7
761;1817;2;1.100101146030378E7
762;1819;2;1.100101146030378E7
763;1819;0;1.100101146030378E7
764;1821;2;1.100101146030378E7
765;1824;3;1.100101146030378E7
766;1827;3;1.100101146030378E7
767;1829;2;1.100101146030378E7
768;1831;2;1.100101146030378E7
769;1834;3;1.100101146030378E7
770;1835;1;1.100101146030378E7
771;1838;3;1.100101146030378E7
772;1841;3;1.100101146030378E7
773;1841;0;1.100101146030378E7
774;1844;3;1.100101146030378E7
775;1846;2;1.100101146030378E7
776;1849;3;1.100101146030378E7
777;1851;2;1.100101146030378E7
778;1855;4;1.100101146030378E7
779;1857;2;1.100101146030378E7
780;1859;2;1.100101146030378E7
781;1860;1;1.100101146030378E7
782;1863;3;1.100101146030378E7
783;1863;0;1.100101146030378E7
784;1867;4;1.100101146030378E7
785;1871;4;1.100101146030378E7
786;1873;2;1.100101146030378E7
787;1876;3;1.100101146030378E7
788;1878;2;1.100101146030378E7
789;1881;3;1.100101146030378E7
790;1883;2;1.100101146030378E7
791;1886;3;1.100101146030378E7
792;1889;3;1.100101146030378E7
793;1890;1;1.100101146030378E7
794;1892;2;1.100101146030378E7
795;1894;2;1.100101146030378E7
796;1896;2;1.100101146030378E7
797;1899;3;1.100101146030378E7
798;1901;2;1.100101146030378E7
799;1904;3;1.100101146030378E7
800;1906;2;1.100101146030378E7
801;1906;0;1.100101146030378E7
802;1908;2;1.100101146030378E7
803;1910;2;1.100101146030378E7
804;1913;3;1.100101146030378E7
805;1918;5;1.100101146030378E7
806;1922;4;1.100101146030378E7
807;1924;2;1.100101146030378E7
808;1925;1;1.100101146030378E7
