Index;Time point [ms];Iteration length [ms];Cost
0;6;6;2.2002930773176853E7
1;8;2;2.200290867520318E7
2;10;2;2.200290867520318E7
3;18;8;2.2002413921736944E7
4;20;2;2.200241275507645E7
5;27;7;2.0002490581467807E7
6;33;6;1.9002427110087126E7
7;38;5;1.9002351834976766E7
8;43;5;1.900227241610162E7
9;49;6;1.900227241610162E7
10;57;8;1.8002284812918853E7
11;63;6;1.8002256542966284E7
12;66;3;1.8002252487400223E7
13;72;6;1.8002252487400223E7
14;77;5;1.8002252487400223E7
15;81;4;1.8002252487400223E7
16;87;6;1.8002252487400223E7
17;92;5;1.8002252487400223E7
18;93;1;1.8002252487400223E7
19;99;6;1.8002252487400223E7
20;108;9;1.8001905717046224E7
21;111;3;1.8001905717046224E7
22;118;7;1.8001905717046224E7
23;123;5;1.8001905717046224E7
24;126;3;1.8001905717046224E7
25;129;3;1.8001905717046224E7
26;132;3;1.8001905717046224E7
27;136;4;1.8001905717046224E7
28;138;2;1.8001905717046224E7
29;141;3;1.8001905717046224E7
30;144;3;1.8001905717046224E7
31;156;12;1.8001905717046224E7
32;159;3;1.8001905717046224E7
33;162;3;1.8001905717046224E7
34;165;3;1.8001905717046224E7
35;172;7;1.8001905717046224E7
36;175;3;1.8001905717046224E7
37;179;4;1.8001905717046224E7
38;183;4;1.8001905717046224E7
39;184;1;1.8001905717046224E7
40;190;6;1.8001905717046224E7
41;193;3;1.8001905717046224E7
42;198;5;1.8001905717046224E7
43;204;6;1.8001905717046224E7
44;208;4;1.8001905717046224E7
45;214;6;1.8001905717046224E7
46;219;5;1.8001905717046224E7
47;222;3;1.8001905717046224E7
48;225;3;1.8001905717046224E7
49;231;6;1.8001905717046224E7
50;237;6;1.8001905717046224E7
51;238;1;1.8001905717046224E7
52;243;5;1.8001905717046224E7
53;246;3;1.8001905717046224E7
54;248;2;1.8001905717046224E7
55;255;7;1.7001897373338927E7
56;259;4;1.7001897373338927E7
57;263;4;1.7001873837412585E7
58;268;5;1.7001873837412585E7
59;269;1;1.7001873837412585E7
60;274;5;1.7001873837412585E7
61;277;3;1.7001873837412585E7
62;283;6;1.7001873837412585E7
63;286;3;1.7001873837412585E7
64;290;4;1.7001873837412585E7
65;290;0;1.7001873837412585E7
66;292;2;1.7001873837412585E7
67;294;2;1.7001873837412585E7
68;299;5;1.7001873837412585E7
69;305;6;1.7001873837412585E7
70;306;1;1.7001873837412585E7
71;308;2;1.7001873837412585E7
72;309;1;1.7001873837412585E7
73;312;3;1.7001873837412585E7
74;315;3;1.7001873837412585E7
75;319;4;1.7001873837412585E7
76;319;0;1.7001873837412585E7
77;324;5;1.7001873837412585E7
78;327;3;1.7001873837412585E7
79;330;3;1.7001873837412585E7
80;332;2;1.7001873837412585E7
81;333;1;1.7001873837412585E7
82;337;4;1.7001873837412585E7
83;342;5;1.7001873837412585E7
84;344;2;1.7001873837412585E7
85;347;3;1.7001873837412585E7
86;353;6;1.7001873837412585E7
87;353;0;1.7001873837412585E7
88;356;3;1.7001873837412585E7
89;359;3;1.7001873837412585E7
90;362;3;1.7001873837412585E7
91;368;6;1.7001873837412585E7
92;373;5;1.7001873837412585E7
93;376;3;1.7001873837412585E7
