Index;Time point [ms];Iteration length [ms];Cost
164;965;6;4000815.506792912
165;972;7;4000815.506792912
166;974;2;4000815.506792912
167;975;1;4000815.506792912
168;975;0;4000815.506792912
169;983;8;4000815.506792912
170;984;1;4000815.506792912
171;992;8;4000815.506792912
172;999;7;4000815.506792912
173;1003;4;4000815.506792912
174;1008;5;4000815.506792912
175;1014;6;4000815.506792912
176;1018;4;4000815.506792912
177;1027;9;4000815.506792912
178;1033;6;4000815.506792912
179;1034;1;4000815.506792912
180;1035;1;4000815.506792912
181;1043;8;4000815.506792912
182;1045;2;4000815.506792912
183;1052;7;4000815.506792912
184;1057;5;4000815.506792912
185;1063;6;4000815.506792912
186;1068;5;4000815.506792912
187;1071;3;4000815.506792912
188;1076;5;4000815.506792912
189;1077;1;4000815.506792912
190;1083;6;4000815.506792912
191;1088;5;4000815.506792912
192;1096;8;4000815.506792912
193;1101;5;4000815.506792912
194;1108;7;4000815.506792912
195;1111;3;4000815.506792912
196;1113;2;4000815.506792912
197;1119;6;4000815.506792912
198;1120;1;4000815.506792912
199;1126;6;4000815.506792912
200;1133;7;4000815.506792912
201;1133;0;4000815.506792912
202;1140;7;4000815.506792912
203;1144;4;4000815.506792912
204;1148;4;4000815.506792912
205;1153;5;4000815.506792912
206;1157;4;4000815.506792912
207;1162;5;4000815.506792912
208;1167;5;4000815.506792912
209;1170;3;4000815.506792912
210;1178;8;4000815.506792912
211;1183;5;4000815.506792912
212;1188;5;4000815.506792912
213;1191;3;4000815.506792912
214;1197;6;4000815.506792912
215;1198;1;4000815.506792912
216;1199;1;4000815.506792912
217;1203;4;4000815.506792912
218;1209;6;4000815.506792912
219;1213;4;4000815.506792912
220;1217;4;4000815.506792912
221;1220;3;4000815.506792912
222;1225;5;4000815.506792912
223;1229;4;4000815.506792912
224;1235;6;4000815.506792912
225;1237;2;4000815.506792912
226;1238;1;4000815.506792912
227;1249;11;4000815.506792912
228;1250;1;4000815.506792912
229;1251;1;4000815.506792912
230;1266;15;4000815.506792912
231;1275;9;4000815.506792912
232;1287;12;4000815.506792912
233;1300;13;4000815.506792912
234;1311;11;4000815.506792912
235;1316;5;4000815.506792912
236;1323;7;4000815.506792912
237;1332;9;4000815.506792912
238;1338;6;4000815.506792912
239;1343;5;4000815.506792912
240;1349;6;4000815.506792912
241;1356;7;4000815.506792912
242;1365;9;4000815.506792912
243;1371;6;4000815.506792912
244;1372;1;4000815.506792912
245;1375;3;4000815.506792912
246;1380;5;4000815.506792912
247;1387;7;4000798.4153570365
248;1394;7;4000798.4153570365
249;1399;5;4000798.4153570365
250;1414;15;4000798.4153570365
251;1429;15;4000798.4153570365
252;1440;11;4000798.4153570365
253;1449;9;4000798.4153570365
254;1450;1;4000798.4153570365
255;1461;11;4000798.4153570365
256;1471;10;4000798.4153570365
257;1478;7;4000798.4153570365
258;1482;4;4000798.4153570365
259;1490;8;4000798.4153570365
260;1497;7;4000798.4153570365
261;1509;12;4000798.4153570365
262;1520;11;4000798.4153570365
263;1530;10;4000798.4153570365
264;1539;9;4000798.4153570365
265;1549;10;4000798.4153570365
266;1561;12;4000798.4153570365
267;1570;9;4000798.4153570365
268;1582;12;4000798.4153570365
269;1587;5;4000798.4153570365
270;1596;9;4000798.4153570365
271;1600;4;4000798.4153570365
272;1601;1;4000798.4153570365
273;1606;5;4000798.4153570365
274;1611;5;4000798.4153570365
275;1618;7;4000798.4153570365
276;1624;6;4000798.4153570365
277;1625;1;4000798.4153570365
278;1632;7;4000798.4153570365
279;1633;1;4000798.4153570365
280;1638;5;4000766.464384781
281;1644;6;4000729.630256671
282;1647;3;4000692.7204416515
283;1651;4;4000674.828492827
284;1656;5;4000674.828492827
285;1657;1;4000674.828492827
