Index;Time point [ms];Iteration length [ms];Cost
0;7;7;1.8003187042397823E7
1;11;4;1.8003187042397823E7
2;16;5;1.8003187042397823E7
3;26;10;1.7002777131405376E7
4;30;4;1.7002777131405376E7
5;34;4;1.700277215511329E7
6;39;5;1.700277215511329E7
7;44;5;1.700214600930199E7
8;49;5;1.700194348080528E7
9;54;5;1.700189131700741E7
10;59;5;1.400197374335063E7
11;60;1;1.400197374335063E7
12;63;3;1.400197374335063E7
13;68;5;1.400197374335063E7
14;74;6;1.400197374335063E7
15;76;2;1.400197374335063E7
16;83;7;1.400197374335063E7
17;87;4;1.400197374335063E7
18;93;6;1.400197374335063E7
19;93;0;1.400197374335063E7
20;98;5;1.400197374335063E7
21;102;4;1.400197374335063E7
22;107;5;1.400197374335063E7
23;114;7;1.400197374335063E7
24;121;7;1.400197374335063E7
25;127;6;1.400197374335063E7
26;131;4;1.400197374335063E7
27;138;7;1.4001929901482746E7
28;143;5;1.4001929901482746E7
29;149;6;1.4001929901482746E7
30;150;1;1.4001929901482746E7
31;151;1;1.4001929901482746E7
32;152;1;1.4001929901482746E7
33;158;6;1.4001929901482746E7
34;163;5;1.4001903396836199E7
35;168;5;1.4001903396836199E7
36;173;5;1.4001903396836199E7
37;179;6;1.4001903396836199E7
38;185;6;1.4001903396836199E7
39;191;6;1.4001903396836199E7
40;195;4;1.4001903396836199E7
41;201;6;1.4001903396836199E7
42;207;6;1.4001903396836199E7
43;213;6;1.4001903396836199E7
44;219;6;1.4001903396836199E7
45;225;6;1.4001903396836199E7
46;228;3;1.4001903396836199E7
47;234;6;1.4001903396836199E7
48;245;11;1.4001797445406592E7
49;248;3;1.4001743204010252E7
50;249;1;1.400172892211612E7
51;253;4;1.400172892211612E7
52;259;6;1.3001913190707566E7
53;264;5;1.3001913190707566E7
54;268;4;1.3001899140475933E7
55;269;1;1.3001899140475933E7
56;270;1;1.3001899140475933E7
57;276;6;1.3001499754883748E7
58;281;5;1.3001499754883748E7
59;285;4;1.3001499754883748E7
60;286;1;1.3001499754883748E7
61;292;6;1.3001499754883748E7
62;296;4;1.3001499754883748E7
63;301;5;1.3001499754883748E7
64;307;6;1.3001499754883748E7
65;311;4;1.3001499754883748E7
66;316;5;1.3001499754883748E7
67;319;3;1.3001499754883748E7
68;324;5;1.3001499754883748E7
69;329;5;1.3001499754883748E7
70;331;2;1.3001499754883748E7
71;334;3;1.3001499754883748E7
72;339;5;1.3001499754883748E7
73;347;8;1.3001499754883748E7
74;347;0;1.3001499754883748E7
75;351;4;1.3001499754883748E7
76;351;0;1.3001499754883748E7
77;354;3;1.3001499754883748E7
78;356;2;1.3001499754883748E7
79;360;4;1.3001499754883748E7
80;363;3;1.3001499754883748E7
81;365;2;1.3001499754883748E7
82;365;0;1.3001499754883748E7
83;368;3;1.3001499754883748E7
84;371;3;1.3001499754883748E7
85;375;4;1.3001499754883748E7
86;377;2;1.3001499754883748E7
87;380;3;1.3001499754883748E7
88;380;0;1.3001499754883748E7
89;381;1;1.3001499754883748E7
90;382;1;1.3001499754883748E7
91;385;3;1.3001499754883748E7
92;388;3;1.3001499754883748E7
93;392;4;1.3001499754883748E7
94;395;3;1.3001499754883748E7
95;397;2;1.3001499754883748E7
96;402;5;1.3001499754883748E7
97;402;0;1.3001499754883748E7
98;405;3;1.3001499754883748E7
99;407;2;1.3001499754883748E7
100;409;2;1.3001499754883748E7
101;412;3;1.3001499754883748E7
102;415;3;1.3001499754883748E7
103;419;4;1.3001499754883748E7
104;420;1;1.3001499754883748E7
105;422;2;1.3001499754883748E7
106;427;5;1.3001499754883748E7
107;428;1;1.3001499754883748E7
108;433;5;1.3001499754883748E7
109;435;2;1.3001499754883748E7
110;438;3;1.3001499754883748E7
111;442;4;1.3001499754883748E7
112;444;2;1.3001499754883748E7
113;448;4;1.3001488613677822E7
114;452;4;1.3001488613677822E7
115;456;4;1.3001488613677822E7
116;459;3;1.3001488613677822E7
117;461;2;1.3001488613677822E7
118;463;2;1.3001488613677822E7
119;466;3;1.3001488613677822E7
120;469;3;1.3001488613677822E7
121;471;2;1.3001488613677822E7
122;472;1;1.3001488613677822E7
123;475;3;1.3001488613677822E7
124;477;2;1.3001488613677822E7
125;480;3;1.3001488613677822E7
126;480;0;1.3001488613677822E7
127;483;3;1.3001488613677822E7
128;486;3;1.3001488613677822E7
129;489;3;1.3001488613677822E7
