Index;Time point [ms];Iteration length [ms];Cost
0;5;5;1.7002473781902857E7
1;6;1;1.7002473781902857E7
2;8;2;1.700224568164503E7
3;13;5;1.700176109830001E7
4;18;5;1.4001908037988855E7
5;24;6;1.400160615274068E7
6;27;3;1.400160615274068E7
7;30;3;1.400160615274068E7
8;32;2;1.400160615274068E7
9;35;3;1.400160615274068E7
10;36;1;1.400160615274068E7
11;39;3;1.400160615274068E7
12;43;4;1.400160615274068E7
13;46;3;1.400160615274068E7
14;52;6;1.4001600010877566E7
15;53;1;1.4001600010877566E7
16;57;4;1.4001600010877566E7
17;59;2;1.4001600010877566E7
18;65;6;1.4001600010877566E7
19;69;4;1.4001459327960858E7
20;73;4;1.4001443822348138E7
21;76;3;1.4001443822348138E7
22;78;2;1.4001438804664241E7
23;86;8;1.4001438804664241E7
24;88;2;1.4001438804664241E7
25;96;8;1.4001438804664241E7
26;97;1;1.4001438804664241E7
27;101;4;1.4001438804664241E7
28;102;1;1.4001438804664241E7
29;109;7;1.4001438804664241E7
30;116;7;1.4001438804664241E7
31;120;4;1.4001438804664241E7
32;123;3;1.4001438804664241E7
33;128;5;1.4001438804664241E7
34;131;3;1.4001438804664241E7
35;132;1;1.4001438804664241E7
36;136;4;1.300172097569891E7
37;139;3;1.3001681448037617E7
38;142;3;1.200147377991209E7
39;145;3;1.2001398034733582E7
40;149;4;1.2001294030168585E7
41;155;6;1.2001281309098681E7
42;158;3;1.2001281309098681E7
43;162;4;1.2001281309098681E7
44;166;4;1.2001281309098681E7
45;169;3;1.2001281309098681E7
46;173;4;1.2001281309098681E7
47;175;2;1.2001281309098681E7
48;178;3;1.2001281309098681E7
49;181;3;1.2001281309098681E7
50;185;4;1.2001281309098681E7
51;188;3;1.2001281309098681E7
52;190;2;1.2001281309098681E7
53;190;0;1.2001281309098681E7
54;194;4;1.2001281309098681E7
55;195;1;1.2001281309098681E7
56;196;1;1.2001281309098681E7
57;200;4;1.2001281309098681E7
58;207;7;1.2001281309098681E7
59;211;4;1.2001281309098681E7
60;213;2;1.2001281309098681E7
61;216;3;1.2001281309098681E7
62;217;1;1.2001281309098681E7
63;220;3;1.2001281309098681E7
64;221;1;1.2001281309098681E7
65;222;1;1.2001281309098681E7
66;225;3;1.2001281309098681E7
67;229;4;1.2001281309098681E7
68;232;3;1.2001281309098681E7
69;235;3;1.2001281309098681E7
70;237;2;1.2001281309098681E7
71;238;1;1.2001281309098681E7
72;241;3;1.2001281309098681E7
73;244;3;1.2001281309098681E7
74;247;3;1.2001281309098681E7
75;252;5;1.2001281309098681E7
76;255;3;1.2001281309098681E7
77;259;4;1.2001281309098681E7
78;265;6;1.2001281309098681E7
79;265;0;1.2001281309098681E7
80;267;2;1.2001281309098681E7
81;271;4;1.2001281309098681E7
82;276;5;1.2001281309098681E7
83;279;3;1.2001281309098681E7
84;283;4;1.2001281309098681E7
85;283;0;1.2001281309098681E7
86;284;1;1.2001281309098681E7
87;287;3;1.2001281309098681E7
88;290;3;1.2001281309098681E7
89;291;1;1.2001281309098681E7
90;294;3;1.2001281309098681E7
91;296;2;1.2001281309098681E7
92;298;2;1.2001281309098681E7
93;299;1;1.2001281309098681E7
94;303;4;1.2001281309098681E7
95;309;6;1.2001281309098681E7
96;312;3;1.2001281309098681E7
97;316;4;1.2001281309098681E7
98;319;3;1.2001281309098681E7
99;320;1;1.2001281309098681E7
100;322;2;1.2001281309098681E7
101;326;4;1.2001281309098681E7
102;328;2;1.2001281309098681E7
103;334;6;1.2001281309098681E7
104;337;3;1.2001281309098681E7
105;340;3;1.2001281309098681E7
