Index;Time point [ms];Iteration length [ms];Cost
0;8;8;4002309.880531352
1;14;6;4002223.654600879
2;18;4;4002223.654600879
3;24;6;4001955.514451283
4;28;4;4001753.9901850177
5;32;4;4001515.685793431
6;35;3;4001515.685793431
7;39;4;4001515.685793431
8;40;1;4001515.685793431
9;44;4;4001515.685793431
10;48;4;4001515.685793431
11;51;3;4001515.685793431
12;56;5;4001279.9079732653
13;61;5;4001279.9079732653
14;66;5;4001279.9079732653
15;68;2;4001279.9079732653
16;68;0;4001279.9079732653
17;72;4;4001279.9079732653
18;76;4;4001279.9079732653
19;81;5;4001279.9079732653
20;86;5;4001279.9079732653
21;92;6;4001279.9079732653
22;96;4;4001279.9079732653
23;100;4;4001279.9079732653
24;102;2;4001279.9079732653
25;103;1;4001279.9079732653
26;103;0;4001279.9079732653
27;108;5;4001216.0112445685
28;113;5;4001141.543400133
29;119;6;4001141.543400133
30;123;4;4001141.543400133
31;127;4;4001141.543400133
32;131;4;4001141.543400133
33;136;5;4001141.543400133
34;136;0;4001141.543400133
35;143;7;4001141.543400133
36;148;5;4001141.543400133
37;148;0;4001141.543400133
38;150;2;4001141.543400133
39;157;7;4001141.543400133
40;161;4;4001141.543400133
41;166;5;4001141.543400133
42;167;1;4001141.543400133
43;171;4;4001141.543400133
44;176;5;4001141.543400133
45;180;4;4001141.543400133
46;187;7;4001106.0496422416
47;193;6;4001019.2540128236
48;198;5;4001006.493087991
49;201;3;4000909.0854521664
50;208;7;4000909.0854521664
51;212;4;4000909.0854521664
52;219;7;4000909.0854521664
53;226;7;4000909.0854521664
54;232;6;4000909.0854521664
55;242;10;4000909.0854521664
56;251;9;4000909.0854521664
57;264;13;4000909.0854521664
58;275;11;4000816.3917556074
59;281;6;4000816.3917556074
60;283;2;4000797.667692383
61;296;13;4000797.667692383
62;299;3;4000797.667692383
63;309;10;4000797.667692383
64;315;6;4000797.667692383
65;319;4;4000797.667692383
66;326;7;4000797.667692383
67;327;1;4000797.667692383
68;331;4;4000797.667692383
69;332;1;4000797.667692383
70;339;7;4000797.667692383
71;344;5;4000797.667692383
72;351;7;4000797.667692383
73;358;7;4000797.667692383
74;366;8;4000797.667692383
75;375;9;4000797.667692383
76;382;7;4000797.667692383
77;388;6;4000797.667692383
78;396;8;4000797.667692383
79;401;5;4000797.667692383
80;402;1;4000797.667692383
81;405;3;4000797.667692383
82;407;2;4000797.667692383
83;408;1;4000797.667692383
84;414;6;4000797.667692383
85;418;4;4000797.667692383
86;419;1;4000797.667692383
87;425;6;4000797.667692383
88;432;7;4000797.667692383
89;439;7;4000797.667692383
90;445;6;4000797.667692383
91;452;7;4000797.667692383
92;459;7;4000797.667692383
93;463;4;4000797.667692383
94;466;3;4000797.667692383
95;471;5;4000797.667692383
96;478;7;4000797.667692383
97;482;4;4000797.667692383
98;488;6;4000797.667692383
99;490;2;4000797.667692383
100;493;3;4000797.667692383
101;498;5;4000797.667692383
102;498;0;4000797.667692383
103;503;5;4000797.667692383
104;507;4;4000797.667692383
105;511;4;4000797.667692383
106;515;4;4000797.667692383
107;521;6;4000797.667692383
108;524;3;4000797.667692383
109;530;6;4000797.667692383
110;531;1;4000797.667692383
111;533;2;4000797.667692383
112;537;4;4000797.667692383
113;541;4;4000797.667692383
114;544;3;4000797.667692383
115;551;7;4000797.667692383
116;551;0;4000797.667692383
117;554;3;4000797.667692383
118;559;5;4000797.667692383
119;566;7;4000797.667692383
120;571;5;4000797.667692383
121;579;8;4000797.667692383
122;584;5;4000797.667692383
123;593;9;4000797.667692383
124;596;3;4000797.667692383
125;601;5;4000797.667692383
126;602;1;4000797.667692383
127;611;9;4000797.667692383
128;615;4;4000797.667692383
129;620;5;4000797.667692383
130;628;8;4000797.667692383
131;634;6;4000797.667692383
132;639;5;4000797.667692383
133;640;1;4000797.667692383
134;641;1;4000797.667692383
135;648;7;4000797.667692383
136;650;2;4000797.667692383
137;656;6;4000797.667692383
138;661;5;4000797.667692383
139;662;1;4000797.667692383
140;668;6;4000797.667692383
141;672;4;4000797.667692383
142;677;5;4000797.667692383
143;683;6;4000797.667692383
144;684;1;4000797.667692383
145;689;5;4000797.667692383
146;692;3;4000797.667692383
147;696;4;4000797.667692383
148;702;6;4000797.667692383
149;704;2;4000797.667692383
150;705;1;4000797.667692383
151;706;1;4000797.667692383
152;712;6;4000797.667692383
153;713;1;4000797.667692383
154;720;7;4000797.667692383
155;726;6;4000797.667692383
156;729;3;4000797.667692383
157;732;3;4000797.667692383
158;737;5;4000797.667692383
159;741;4;4000797.667692383
160;746;5;4000797.667692383
161;746;0;4000797.667692383
162;751;5;4000797.667692383
163;755;4;4000797.667692383
164;762;7;4000797.667692383
165;763;1;4000797.667692383
166;769;6;4000797.667692383
167;770;1;4000797.667692383
168;777;7;4000797.667692383
169;782;5;4000797.667692383
170;786;4;4000797.667692383
171;791;5;4000797.667692383
172;796;5;4000797.667692383
173;803;7;4000797.667692383
174;808;5;4000797.667692383
175;808;0;4000797.667692383
176;812;4;4000797.667692383
177;815;3;4000797.667692383
178;822;7;4000797.667692383
179;827;5;4000797.667692383
180;833;6;4000797.667692383
181;834;1;4000797.667692383
182;837;3;4000797.667692383
183;838;1;4000797.667692383
184;844;6;4000797.667692383
185;849;5;4000797.667692383
186;854;5;4000797.667692383
187;861;7;4000797.667692383
188;864;3;4000797.667692383
189;868;4;4000797.667692383
190;872;4;4000797.667692383
191;880;8;4000797.667692383
192;882;2;4000797.667692383
193;885;3;4000797.667692383
194;889;4;4000797.667692383
195;897;8;4000797.667692383
196;898;1;4000797.667692383
197;905;7;4000797.667692383
198;913;8;4000797.667692383
199;915;2;4000797.667692383
200;922;7;4000797.667692383
201;931;9;4000797.667692383
202;937;6;4000797.667692383
203;940;3;4000797.667692383
204;948;8;4000797.667692383
205;953;5;4000797.667692383
206;953;0;4000797.667692383
207;960;7;4000797.667692383
208;961;1;4000797.667692383
209;967;6;4000797.667692383
210;973;6;4000797.667692383
211;974;1;4000797.667692383
212;984;10;4000797.667692383
213;992;8;4000797.667692383
214;1000;8;4000797.667692383
215;1003;3;4000797.667692383
216;1012;9;4000797.667692383
217;1019;7;4000797.667692383
218;1023;4;4000797.667692383
219;1033;10;4000797.667692383
220;1034;1;4000797.667692383
221;1036;2;4000797.667692383
222;1043;7;4000797.667692383
223;1052;9;4000797.667692383
224;1055;3;4000797.667692383
225;1061;6;4000797.667692383
226;1068;7;4000797.667692383
227;1077;9;4000797.667692383
228;1086;9;4000797.667692383
229;1093;7;4000797.667692383
230;1097;4;4000797.667692383
231;1101;4;4000797.667692383
232;1104;3;4000797.667692383
233;1113;9;4000797.667692383
234;1118;5;4000797.667692383
235;1125;7;4000797.667692383
236;1127;2;4000797.667692383
237;1131;4;4000797.667692383
238;1135;4;4000797.667692383
239;1136;1;4000797.667692383
240;1140;4;4000797.667692383
241;1151;11;4000797.667692383
242;1158;7;4000797.667692383
243;1164;6;4000797.667692383
244;1170;6;4000797.667692383
245;1176;6;4000797.667692383
246;1180;4;4000797.667692383
247;1183;3;4000797.667692383
248;1189;6;4000797.667692383
249;1194;5;4000797.667692383
250;1199;5;4000797.667692383
251;1206;7;4000797.667692383
252;1208;2;4000797.667692383
253;1214;6;4000797.667692383
254;1215;1;4000797.667692383
255;1219;4;4000797.667692383
256;1224;5;4000797.667692383
257;1229;5;4000797.667692383
258;1232;3;4000797.667692383
259;1237;5;4000797.667692383
260;1241;4;4000797.667692383
261;1247;6;4000797.667692383
262;1250;3;4000797.667692383
