Index;Time point [ms];Iteration length [ms];Cost
0;7;7;1.8002742873406764E7
1;9;2;1.8002715107390452E7
2;12;3;1.80025791204999E7
3;14;2;1.7002585352973793E7
4;18;4;1.700221652598825E7
5;19;1;1.7002173343472622E7
6;20;1;1.7002133619173873E7
7;24;4;1.7002133619173873E7
8;26;2;1.7002133619173873E7
9;28;2;1.7002133619173873E7
10;30;2;1.7002133619173873E7
11;33;3;1.7002112670625422E7
12;35;2;1.7002107382759735E7
13;37;2;1.7002035586106673E7
14;41;4;1.7001852965663154E7
15;42;1;1.7001852965663154E7
16;44;2;1.7001852965663154E7
17;47;3;1.7001852965663154E7
18;49;2;1.6001999147439077E7
19;52;3;1.6001933996312043E7
20;55;3;1.6001933996312043E7
21;58;3;1.6001933996312043E7
22;61;3;1.6001933996312043E7
23;64;3;1.6001933996312043E7
24;66;2;1.6001933996312043E7
25;67;1;1.6001933996312043E7
26;69;2;1.6001933996312043E7
27;72;3;1.6001933996312043E7
28;75;3;1.5001994029773049E7
29;78;3;1.5001994029773049E7
30;83;5;1.5001994029773049E7
31;85;2;1.5001994029773049E7
32;89;4;1.5001994029773049E7
33;92;3;1.5001994029773049E7
34;93;1;1.5001994029773049E7
35;96;3;1.5001994029773049E7
36;98;2;1.5001994029773049E7
37;100;2;1.5001994029773049E7
38;102;2;1.5001994029773049E7
39;107;5;1.5001994029773049E7
40;112;5;1.5001994029773049E7
41;117;5;1.5001994029773049E7
42;121;4;1.5001994029773049E7
43;123;2;1.5001994029773049E7
44;127;4;1.5001840607376553E7
45;128;1;1.5001840607376553E7
46;132;4;1.5001840607376553E7
47;135;3;1.5001840607376553E7
48;137;2;1.5001840607376553E7
49;140;3;1.5001840607376553E7
50;144;4;1.5001840607376553E7
51;147;3;1.5001840607376553E7
52;150;3;1.5001840607376553E7
53;152;2;1.5001840607376553E7
54;157;5;1.5001840607376553E7
55;160;3;1.5001840607376553E7
56;164;4;1.5001840607376553E7
57;165;1;1.5001840607376553E7
58;170;5;1.5001840607376553E7
59;172;2;1.5001840607376553E7
60;175;3;1.5001840607376553E7
61;178;3;1.5001840607376553E7
62;178;0;1.5001840607376553E7
63;181;3;1.5001840607376553E7
64;184;3;1.5001840607376553E7
65;187;3;1.5001840607376553E7
66;190;3;1.5001840607376553E7
67;194;4;1.5001840607376553E7
68;197;3;1.5001780693445995E7
69;200;3;1.5001780693445995E7
70;204;4;1.5001780693445995E7
71;206;2;1.5001780693445995E7
72;209;3;1.5001780693445995E7
73;212;3;1.5001780693445995E7
74;214;2;1.5001780693445995E7
75;216;2;1.5001780693445995E7
76;218;2;1.5001780693445995E7
77;220;2;1.4001869055439638E7
78;223;3;1.4001869055439638E7
79;225;2;1.4001869055439638E7
80;226;1;1.4001869055439638E7
81;228;2;1.4001869055439638E7
82;230;2;1.4001869055439638E7
83;232;2;1.4001869055439638E7
84;233;1;1.4001869055439638E7
85;236;3;1.4001869055439638E7
86;238;2;1.4001869055439638E7
87;239;1;1.4001869055439638E7
88;243;4;1.4001869055439638E7
89;245;2;1.4001869055439638E7
90;245;0;1.4001869055439638E7
91;246;1;1.4001869055439638E7
92;248;2;1.4001869055439638E7
93;250;2;1.4001869055439638E7
94;250;0;1.4001869055439638E7
95;251;1;1.4001869055439638E7
96;253;2;1.4001869055439638E7
97;257;4;1.4001869055439638E7
98;257;0;1.4001869055439638E7
99;261;4;1.4001869055439638E7
100;265;4;1.4001869055439638E7
101;267;2;1.4001869055439638E7
102;270;3;1.4001842356347058E7
103;272;2;1.4001823353880864E7
104;275;3;1.4001823353880864E7
105;278;3;1.4001823353880864E7
106;281;3;1.4001823353880864E7
107;284;3;1.4001823353880864E7
108;287;3;1.4001823353880864E7
109;290;3;1.4001823353880864E7
110;290;0;1.4001823353880864E7
111;293;3;1.4001823353880864E7
112;296;3;1.4001823353880864E7
113;299;3;1.4001823353880864E7
114;302;3;1.4001823353880864E7
115;303;1;1.4001823353880864E7
116;303;0;1.4001823353880864E7
117;306;3;1.4001823353880864E7
118;308;2;1.4001823353880864E7
119;311;3;1.4001823353880864E7
120;315;4;1.4001823353880864E7
121;318;3;1.4001823353880864E7
122;320;2;1.4001823353880864E7
123;322;2;1.4001823353880864E7
124;325;3;1.4001823353880864E7
125;329;4;1.4001823353880864E7
126;332;3;1.4001823353880864E7
127;335;3;1.4001823353880864E7
128;338;3;1.4001823353880864E7
129;339;1;1.4001823353880864E7
130;341;2;1.4001823353880864E7
131;343;2;1.400175483909094E7
132;347;4;1.4001679469887372E7
133;348;1;1.4001679469887372E7
134;351;3;1.4001679469887372E7
135;354;3;1.4001679469887372E7
136;357;3;1.4001679469887372E7
137;359;2;1.4001679469887372E7
138;362;3;1.4001679469887372E7
139;363;1;1.4001679469887372E7
140;365;2;1.4001679469887372E7
141;369;4;1.4001679469887372E7
142;371;2;1.4001679469887372E7
143;372;1;1.4001679469887372E7
144;376;4;1.4001679469887372E7
145;377;1;1.4001679469887372E7
146;378;1;1.4001679469887372E7
147;382;4;1.4001679469887372E7
148;385;3;1.4001679469887372E7
149;388;3;1.4001679469887372E7
150;392;4;1.4001679469887372E7
151;395;3;1.4001679469887372E7
152;398;3;1.4001679469887372E7
153;401;3;1.4001679469887372E7
154;404;3;1.4001679469887372E7
155;406;2;1.4001679469887372E7
156;409;3;1.4001679469887372E7
157;411;2;1.4001679469887372E7
158;414;3;1.4001679469887372E7
159;416;2;1.4001679469887372E7
160;418;2;1.4001679469887372E7
161;420;2;1.4001679469887372E7
162;422;2;1.4001679469887372E7
163;424;2;1.4001679469887372E7
164;426;2;1.4001679469887372E7
165;429;3;1.4001679469887372E7
166;431;2;1.4001679469887372E7
167;434;3;1.4001679469887372E7
168;437;3;1.4001679469887372E7
169;438;1;1.4001679469887372E7
170;441;3;1.4001679469887372E7
171;441;0;1.4001679469887372E7
172;442;1;1.4001679469887372E7
173;445;3;1.4001679469887372E7
174;447;2;1.4001679469887372E7
175;451;4;1.4001679469887372E7
176;454;3;1.4001679469887372E7
177;458;4;1.4001679469887372E7
178;462;4;1.4001679469887372E7
179;463;1;1.4001679469887372E7
180;468;5;1.4001679469887372E7
181;472;4;1.4001679469887372E7
182;476;4;1.4001679469887372E7
183;480;4;1.4001679469887372E7
184;484;4;1.4001679469887372E7
185;485;1;1.4001679469887372E7
186;488;3;1.4001679469887372E7
187;493;5;1.4001679469887372E7
188;498;5;1.4001679469887372E7
189;500;2;1.4001679469887372E7
190;504;4;1.4001679469887372E7
191;505;1;1.4001679469887372E7
192;508;3;1.4001679469887372E7
193;511;3;1.4001679469887372E7
194;512;1;1.4001679469887372E7
195;514;2;1.4001679469887372E7
196;517;3;1.4001679469887372E7
197;520;3;1.4001679469887372E7
198;524;4;1.4001679469887372E7
199;528;4;1.4001679469887372E7
200;531;3;1.4001679469887372E7
201;532;1;1.4001679469887372E7
202;534;2;1.4001679469887372E7
203;536;2;1.4001679469887372E7
204;539;3;1.4001679469887372E7
205;541;2;1.4001679469887372E7
206;542;1;1.4001679469887372E7
207;545;3;1.4001679469887372E7
208;550;5;1.4001679469887372E7
209;553;3;1.4001679469887372E7
210;555;2;1.4001679469887372E7
211;557;2;1.4001679469887372E7
212;558;1;1.4001679469887372E7
213;561;3;1.4001679469887372E7
214;564;3;1.4001679469887372E7
215;567;3;1.4001679469887372E7
216;570;3;1.4001679469887372E7
217;572;2;1.4001679469887372E7
218;574;2;1.4001679469887372E7
219;576;2;1.4001679469887372E7
220;578;2;1.4001679469887372E7
221;579;1;1.4001679469887372E7
222;579;0;1.4001679469887372E7
223;583;4;1.4001679469887372E7
224;585;2;1.4001679469887372E7
225;587;2;1.4001679469887372E7
226;590;3;1.4001679469887372E7
227;593;3;1.4001679469887372E7
228;596;3;1.4001679469887372E7
229;599;3;1.4001679469887372E7
230;600;1;1.4001679469887372E7
231;605;5;1.4001679469887372E7
232;606;1;1.4001679469887372E7
233;608;2;1.4001679469887372E7
234;610;2;1.4001679469887372E7
235;613;3;1.4001679469887372E7
236;614;1;1.4001679469887372E7
237;615;1;1.4001679469887372E7
238;617;2;1.4001679469887372E7
239;617;0;1.4001679469887372E7
240;621;4;1.4001679469887372E7
241;621;0;1.4001679469887372E7
242;623;2;1.4001679469887372E7
