Index;Time point [ms];Iteration length [ms];Cost
0;4;4;1.2002232934603022E7
1;7;3;1.200195209757352E7
2;11;4;1.2001527665501513E7
3;15;4;1.2001527665501513E7
4;21;6;1.2001352612778554E7
5;23;2;1.1001583206583463E7
6;23;0;1.1001583206583463E7
7;25;2;1.1001583206583463E7
8;30;5;1.100155927882889E7
9;33;3;1.1001435668083424E7
10;38;5;1.1001435668083424E7
11;42;4;1.1001435668083424E7
12;44;2;1.1001435668083424E7
13;47;3;1.1001435668083424E7
14;50;3;1.1001435668083424E7
15;53;3;1.1001435668083424E7
16;56;3;1.1001435668083424E7
17;60;4;1.1001435668083424E7
18;64;4;1.1001435668083424E7
19;76;12;1.1001435668083424E7
20;79;3;1.0001803658148954E7
21;85;6;1.0001803658148954E7
22;90;5;1.0001803658148954E7
23;91;1;1.0001803658148954E7
24;95;4;1.0001803658148954E7
25;100;5;1.0001593072253058E7
26;105;5;1.0001593072253058E7
27;109;4;1.0001593072253058E7
28;113;4;1.0001593072253058E7
29;119;6;1.0001593072253058E7
30;125;6;1.0001593072253058E7
31;139;14;1.0001593072253058E7
32;144;5;1.0001593072253058E7
33;149;5;1.0001593072253058E7
34;151;2;1.0001593072253058E7
35;154;3;1.0001593072253058E7
36;156;2;1.0001593072253058E7
37;163;7;1.0001593072253058E7
38;167;4;1.0001593072253058E7
39;168;1;1.0001593072253058E7
40;171;3;1.0001593072253058E7
41;187;16;1.0001593072253058E7
42;202;15;1.0001593072253058E7
43;209;7;1.0001593072253058E7
44;215;6;1.0001593072253058E7
45;218;3;1.0001593072253058E7
46;221;3;1.0001593072253058E7
47;225;4;1.0001593072253058E7
48;228;3;1.0001593072253058E7
49;229;1;1.0001593072253058E7
50;233;4;1.0001593072253058E7
51;237;4;1.0001593072253058E7
52;241;4;1.0001593072253058E7
53;244;3;1.0001593072253058E7
54;245;1;1.0001593072253058E7
55;247;2;1.0001593072253058E7
56;249;2;1.0001593072253058E7
57;254;5;1.0001593072253058E7
58;257;3;1.0001593072253058E7
59;258;1;1.0001593072253058E7
60;260;2;1.0001593072253058E7
61;265;5;1.0001593072253058E7
62;267;2;1.0001593072253058E7
63;269;2;1.0001593072253058E7
64;274;5;1.0001593072253058E7
65;275;1;1.0001593072253058E7
66;279;4;1.0001593072253058E7
67;282;3;1.0001593072253058E7
68;286;4;1.0001593072253058E7
69;287;1;1.0001593072253058E7
70;288;1;1.0001593072253058E7
71;291;3;1.0001593072253058E7
72;294;3;1.0001593072253058E7
73;297;3;1.0001593072253058E7
74;301;4;1.0001593072253058E7
75;304;3;1.0001593072253058E7
76;306;2;1.0001593072253058E7
77;318;12;1.0001593072253058E7
78;323;5;1.0001593072253058E7
79;326;3;1.0001593072253058E7
80;333;7;1.0001593072253058E7
81;340;7;1.0001593072253058E7
82;343;3;1.0001593072253058E7
83;348;5;1.0001593072253058E7
84;353;5;1.0001593072253058E7
85;358;5;1.0001593072253058E7
86;362;4;1.0001593072253058E7
87;366;4;1.0001593072253058E7
88;370;4;1.0001593072253058E7
89;371;1;1.0001593072253058E7
90;377;6;1.0001593072253058E7
91;382;5;1.0001593072253058E7
92;388;6;1.0001593072253058E7
93;391;3;1.0001593072253058E7
94;395;4;1.0001593072253058E7
95;399;4;1.0001593072253058E7
96;407;8;1.0001593072253058E7
97;412;5;1.0001593072253058E7
98;417;5;1.0001593072253058E7
99;422;5;1.0001593072253058E7
100;426;4;1.0001593072253058E7
101;428;2;1.0001593072253058E7
102;435;7;1.0001593072253058E7
103;438;3;1.0001593072253058E7
104;440;2;1.0001593072253058E7
105;443;3;1.0001593072253058E7
106;445;2;1.0001593072253058E7
107;448;3;1.0001593072253058E7
108;449;1;1.0001593072253058E7
109;452;3;1.0001593072253058E7
110;456;4;1.0001593072253058E7
111;460;4;1.0001593072253058E7
112;461;1;1.0001593072253058E7
113;465;4;1.0001593072253058E7
114;465;0;1.0001593072253058E7
115;466;1;1.0001593072253058E7
116;469;3;1.0001593072253058E7
117;473;4;1.0001593072253058E7
118;475;2;1.0001593072253058E7
119;478;3;1.0001593072253058E7
120;481;3;1.0001593072253058E7
121;484;3;1.0001593072253058E7
122;486;2;1.0001593072253058E7
123;487;1;1.0001593072253058E7
124;488;1;1.0001593072253058E7
125;491;3;1.0001593072253058E7
126;493;2;1.0001593072253058E7
127;495;2;1.0001593072253058E7
128;499;4;1.0001593072253058E7
129;502;3;1.0001593072253058E7
130;505;3;1.0001593072253058E7
131;509;4;1.0001593072253058E7
132;512;3;1.0001593072253058E7
133;517;5;1.0001593072253058E7
134;521;4;1.0001593072253058E7
135;524;3;1.0001593072253058E7
136;526;2;1.0001593072253058E7
137;528;2;1.0001593072253058E7
138;534;6;1.0001593072253058E7
139;538;4;1.0001593072253058E7
140;543;5;1.0001593072253058E7
141;545;2;1.0001593072253058E7
142;550;5;1.0001593072253058E7
143;553;3;1.0001593072253058E7
144;556;3;1.0001593072253058E7
145;559;3;1.0001593072253058E7
146;562;3;1.0001593072253058E7
147;567;5;1.0001593072253058E7
148;569;2;1.0001593072253058E7
149;573;4;1.0001593072253058E7
150;573;0;1.0001593072253058E7
151;574;1;1.0001593072253058E7
152;576;2;1.0001593072253058E7
153;578;2;1.0001593072253058E7
154;584;6;1.0001593072253058E7
155;587;3;1.0001593072253058E7
156;590;3;1.0001593072253058E7
157;605;15;1.0001593072253058E7
158;612;7;1.0001593072253058E7
159;619;7;1.0001593072253058E7
160;624;5;1.0001593072253058E7
161;625;1;1.0001593072253058E7
162;627;2;1.0001593072253058E7
163;634;7;1.0001593072253058E7
164;638;4;1.0001593072253058E7
165;640;2;1.0001593072253058E7
166;645;5;1.0001593072253058E7
167;649;4;1.0001593072253058E7
168;651;2;1.0001593072253058E7
169;660;9;1.0001593072253058E7
170;669;9;1.0001593072253058E7
171;676;7;1.0001593072253058E7
172;681;5;1.0001593072253058E7
173;688;7;1.0001593072253058E7
174;691;3;1.0001593072253058E7
175;695;4;1.0001593072253058E7
176;700;5;1.0001593072253058E7
177;704;4;1.0001593072253058E7
178;706;2;1.0001593072253058E7
179;711;5;1.0001593072253058E7
180;716;5;1.0001593072253058E7
181;720;4;1.0001593072253058E7
182;721;1;1.0001593072253058E7
183;725;4;1.0001593072253058E7
184;732;7;1.0001593072253058E7
185;736;4;1.0001593072253058E7
186;737;1;1.0001593072253058E7
187;741;4;1.0001593072253058E7
188;745;4;1.0001593072253058E7
189;751;6;1.0001593072253058E7
190;756;5;1.0001593072253058E7
191;761;5;1.0001593072253058E7
192;764;3;1.0001593072253058E7
193;770;6;1.0001593072253058E7
194;775;5;1.0001593072253058E7
195;779;4;1.0001593072253058E7
196;783;4;1.0001593072253058E7
197;789;6;1.0001593072253058E7
198;795;6;1.0001593072253058E7
199;799;4;1.0001593072253058E7
200;801;2;1.0001593072253058E7
201;806;5;1.0001593072253058E7
202;811;5;1.0001593072253058E7
203;812;1;1.0001593072253058E7
204;815;3;1.0001593072253058E7
205;820;5;1.0001593072253058E7
206;825;5;1.0001593072253058E7
207;830;5;1.0001593072253058E7
208;834;4;1.0001593072253058E7
209;839;5;1.0001593072253058E7
210;842;3;1.0001593072253058E7
211;846;4;1.0001593072253058E7
212;849;3;1.0001593072253058E7
213;853;4;1.0001593072253058E7
214;859;6;1.0001593072253058E7
215;863;4;1.0001593072253058E7
216;866;3;1.0001593072253058E7
217;871;5;1.0001593072253058E7
218;873;2;1.0001593072253058E7
219;875;2;1.0001593072253058E7
220;878;3;1.0001593072253058E7
221;889;11;1.0001593072253058E7
222;894;5;1.0001593072253058E7
223;895;1;1.0001593072253058E7
224;897;2;1.0001593072253058E7
225;899;2;1.0001593072253058E7
226;903;4;1.0001593072253058E7
227;908;5;1.0001593072253058E7
228;911;3;1.0001593072253058E7
229;918;7;1.0001593072253058E7
230;923;5;1.0001593072253058E7
231;930;7;1.0001593072253058E7
232;936;6;1.0001593072253058E7
233;940;4;1.0001593072253058E7
234;945;5;1.0001593072253058E7
235;951;6;1.0001593072253058E7
236;953;2;1.0001593072253058E7
237;957;4;1.0001593072253058E7
238;962;5;1.0001593072253058E7
239;965;3;1.0001593072253058E7
240;967;2;1.0001593072253058E7
241;971;4;1.0001593072253058E7
242;978;7;1.0001593072253058E7
243;984;6;1.0001593072253058E7
244;988;4;1.0001593072253058E7
245;992;4;1.0001593072253058E7
246;995;3;1.0001593072253058E7
247;998;3;1.0001593072253058E7
248;1002;4;1.0001593072253058E7
249;1003;1;1.0001593072253058E7
250;1009;6;1.0001593072253058E7
251;1011;2;1.0001593072253058E7
252;1017;6;1.0001593072253058E7
253;1030;13;1.0001593072253058E7
254;1034;4;1.0001593072253058E7
255;1040;6;1.0001593072253058E7
256;1046;6;1.0001593072253058E7
257;1050;4;1.0001593072253058E7
258;1054;4;1.0001593072253058E7
259;1055;1;1.0001593072253058E7
260;1060;5;1.0001593072253058E7
261;1069;9;1.0001593072253058E7
262;1074;5;1.0001593072253058E7
263;1078;4;1.0001593072253058E7
264;1087;9;1.0001593072253058E7
265;1091;4;1.0001593072253058E7
266;1096;5;1.0001593072253058E7
267;1100;4;1.0001593072253058E7
268;1104;4;1.0001593072253058E7
269;1107;3;1.0001593072253058E7
270;1112;5;1.0001593072253058E7
271;1115;3;1.0001593072253058E7
272;1116;1;1.0001593072253058E7
273;1122;6;1.0001593072253058E7
274;1124;2;1.0001593072253058E7
275;1126;2;1.0001593072253058E7
276;1130;4;1.0001593072253058E7
277;1131;1;1.0001593072253058E7
278;1135;4;1.0001593072253058E7
279;1141;6;1.0001593072253058E7
280;1144;3;1.0001593072253058E7
281;1145;1;1.0001593072253058E7
282;1150;5;1.0001593072253058E7
283;1155;5;1.0001593072253058E7
284;1161;6;1.0001593072253058E7
285;1162;1;1.0001593072253058E7
286;1162;0;1.0001593072253058E7
287;1167;5;1.0001593072253058E7
288;1171;4;1.0001593072253058E7
289;1172;1;1.0001593072253058E7
290;1178;6;1.0001593072253058E7
291;1181;3;1.0001593072253058E7
292;1182;1;1.0001593072253058E7
293;1188;6;1.0001593072253058E7
294;1192;4;1.0001593072253058E7
295;1195;3;1.0001593072253058E7
296;1202;7;1.0001593072253058E7
297;1208;6;1.0001593072253058E7
298;1213;5;1.0001593072253058E7
299;1217;4;1.0001593072253058E7
300;1223;6;1.0001593072253058E7
301;1226;3;1.0001593072253058E7
302;1230;4;1.0001593072253058E7
303;1235;5;1.0001593072253058E7
304;1239;4;1.0001593072253058E7
305;1245;6;1.0001593072253058E7
306;1248;3;1.0001593072253058E7
307;1251;3;1.0001593072253058E7
308;1259;8;1.0001593072253058E7
309;1259;0;1.0001593072253058E7
310;1260;1;1.0001593072253058E7
311;1267;7;1.0001593072253058E7
312;1275;8;1.0001593072253058E7
313;1281;6;1.0001593072253058E7
314;1281;0;1.0001593072253058E7
315;1287;6;1.0001593072253058E7
316;1290;3;1.0001593072253058E7
317;1294;4;1.0001593072253058E7
318;1297;3;1.0001593072253058E7
319;1302;5;1.0001593072253058E7
320;1308;6;1.0001593072253058E7
321;1317;9;1.0001593072253058E7
322;1318;1;1.0001593072253058E7
323;1326;8;1.0001593072253058E7
324;1331;5;1.0001593072253058E7
325;1331;0;1.0001593072253058E7
326;1336;5;1.0001593072253058E7
327;1336;0;1.0001593072253058E7
328;1340;4;1.0001593072253058E7
329;1342;2;1.0001593072253058E7
330;1345;3;1.0001593072253058E7
331;1350;5;1.0001593072253058E7
332;1353;3;1.0001593072253058E7
333;1364;11;1.0001593072253058E7
334;1369;5;1.0001593072253058E7
335;1373;4;1.0001593072253058E7
336;1399;26;1.0001593072253058E7
337;1404;5;1.0001593072253058E7
