Index;Time point [ms];Iteration length [ms];Cost
0;9;9;4001498.110804653
1;16;7;4001215.065062968
2;22;6;4001049.8982939273
3;26;4;4001041.597222724
4;32;6;4001014.338623436
5;38;6;4001014.338623436
6;46;8;3000983.8649822674
7;51;5;3000983.8649822674
8;51;0;3000983.8649822674
9;57;6;3000983.8649822674
10;62;5;3000983.8649822674
11;69;7;3000983.8649822674
12;70;1;3000983.8649822674
13;73;3;3000983.8649822674
14;78;5;3000983.8649822674
15;80;2;3000983.8649822674
16;87;7;3000983.8649822674
17;93;6;3000983.8649822674
18;96;3;3000983.8649822674
19;103;7;3000983.8649822674
20;110;7;3000983.8649822674
21;114;4;3000983.8649822674
22;120;6;3000983.8649822674
23;120;0;3000983.8649822674
24;123;3;3000983.8649822674
25;126;3;3000983.8649822674
26;132;6;3000983.8649822674
27;137;5;3000983.8649822674
28;141;4;3000983.8649822674
29;148;7;3000983.8649822674
30;149;1;3000983.8649822674
31;156;7;3000983.8649822674
32;160;4;3000983.8649822674
33;166;6;3000983.8649822674
34;170;4;3000983.8649822674
35;178;8;3000983.8649822674
36;178;0;3000983.8649822674
37;183;5;3000983.8649822674
38;188;5;3000983.8649822674
39;197;9;3000983.8649822674
40;200;3;3000983.8649822674
41;201;1;3000983.8649822674
42;205;4;3000983.8649822674
43;212;7;3000983.8649822674
44;218;6;3000983.8649822674
45;224;6;3000983.8649822674
46;231;7;3000983.8649822674
47;239;8;3000983.8649822674
48;246;7;3000983.8649822674
49;255;9;3000983.8649822674
50;262;7;3000983.8649822674
51;263;1;3000983.8649822674
52;268;5;3000983.8649822674
53;275;7;3000983.8649822674
54;281;6;3000983.8649822674
55;288;7;3000983.8649822674
56;296;8;3000983.8649822674
57;297;1;3000983.8649822674
58;304;7;3000983.8649822674
59;309;5;3000983.8649822674
60;317;8;3000983.8649822674
61;324;7;3000983.8649822674
62;330;6;3000983.8649822674
63;338;8;3000983.8649822674
64;343;5;3000983.8649822674
65;344;1;3000983.8649822674
66;344;0;3000983.8649822674
67;352;8;3000983.8649822674
68;358;6;3000983.8649822674
69;364;6;3000983.8649822674
70;371;7;3000983.8649822674
71;376;5;3000983.8649822674
72;381;5;3000972.262807971
73;387;6;3000972.262807971
74;392;5;3000972.262807971
75;398;6;3000972.262807971
76;409;11;3000972.262807971
77;414;5;3000972.262807971
78;422;8;3000972.262807971
79;433;11;3000972.262807971
80;435;2;3000972.262807971
81;440;5;3000972.262807971
82;445;5;3000972.262807971
83;450;5;3000972.262807971
84;457;7;3000972.262807971
85;461;4;3000972.262807971
86;466;5;3000972.262807971
87;467;1;3000972.262807971
88;471;4;3000972.262807971
89;481;10;3000972.262807971
90;486;5;3000972.262807971
91;489;3;3000972.262807971
92;493;4;3000972.262807971
93;501;8;3000972.262807971
94;507;6;3000972.262807971
95;512;5;3000972.262807971
96;519;7;3000972.262807971
97;525;6;3000972.262807971
98;529;4;3000972.262807971
99;534;5;3000972.262807971
100;541;7;3000972.262807971
101;548;7;3000972.262807971
102;554;6;3000972.262807971
103;561;7;3000972.262807971
104;567;6;3000972.262807971
105;568;1;3000972.262807971
106;576;8;3000972.262807971
107;583;7;3000972.262807971
108;591;8;3000972.262807971
109;598;7;3000972.262807971
110;598;0;3000972.262807971
111;607;9;3000972.262807971
112;608;1;3000972.262807971
113;616;8;3000972.262807971
114;621;5;3000972.262807971
115;626;5;3000972.262807971
116;634;8;3000972.262807971
117;636;2;3000972.262807971
118;644;8;3000966.1499076844
119;651;7;3000931.533629624
120;658;7;3000919.439680463
121;661;3;3000890.401415656
122;662;1;3000890.401415656
123;668;6;3000890.401415656
124;671;3;3000890.401415656
125;672;1;3000890.401415656
126;680;8;3000890.401415656
127;687;7;3000890.401415656
128;691;4;3000890.401415656
129;697;6;3000890.401415656
130;700;3;3000890.401415656
131;706;6;3000890.401415656
132;713;7;3000890.401415656
133;714;1;3000890.401415656
134;720;6;3000890.401415656
135;726;6;3000890.401415656
136;733;7;3000890.401415656
137;738;5;3000890.401415656
138;743;5;3000890.401415656
139;751;8;3000890.401415656
140;759;8;3000890.401415656
141;763;4;3000890.401415656
142;763;0;3000890.401415656
143;770;7;3000890.401415656
144;775;5;3000890.401415656
145;780;5;3000890.401415656
146;787;7;3000890.401415656
147;792;5;3000890.401415656
148;802;10;3000890.401415656
