Index;Time point [ms];Iteration length [ms];Cost
0;5;5;1.7001932879632477E7
1;7;2;1.6001889378223961E7
2;10;3;1.6001889378223961E7
3;10;0;1.6001889378223961E7
4;14;4;1.6001889378223961E7
5;17;3;1.6001889378223961E7
6;18;1;1.6001889378223961E7
7;21;3;1.6001675638652503E7
8;23;2;1.6001675638652503E7
9;25;2;1.6001667155953629E7
10;29;4;1.6001667155953629E7
11;32;3;1.6001667155953629E7
12;33;1;1.6001667155953629E7
13;36;3;1.6001667155953629E7
14;40;4;1.6001667155953629E7
15;44;4;1.6001647965577522E7
16;47;3;1.5001617730933998E7
17;50;3;1.5001527691375315E7
18;52;2;1.5001527691375315E7
19;53;1;1.5001527691375315E7
20;54;1;1.5001527691375315E7
21;57;3;1.5001527691375315E7
22;60;3;1.5001527691375315E7
23;61;1;1.5001527691375315E7
24;64;3;1.5001527691375315E7
25;68;4;1.5001527691375315E7
26;70;2;1.5001527691375315E7
27;71;1;1.5001527691375315E7
28;74;3;1.5001527691375315E7
29;77;3;1.5001527691375315E7
30;80;3;1.5001527691375315E7
31;83;3;1.5001527691375315E7
32;88;5;1.5001527691375315E7
33;91;3;1.5001527691375315E7
34;93;2;1.5001527691375315E7
35;93;0;1.5001527691375315E7
36;96;3;1.5001527691375315E7
37;99;3;1.5001527691375315E7
38;99;0;1.5001527691375315E7
39;102;3;1.5001527691375315E7
40;103;1;1.5001527691375315E7
41;107;4;1.5001527691375315E7
42;108;1;1.5001527691375315E7
43;111;3;1.5001527691375315E7
44;114;3;1.5001527691375315E7
45;118;4;1.5001527691375315E7
46;121;3;1.5001527691375315E7
47;124;3;1.5001527691375315E7
48;127;3;1.5001527691375315E7
49;129;2;1.5001527691375315E7
50;132;3;1.5001527691375315E7
51;138;6;1.5001527691375315E7
52;141;3;1.5001527691375315E7
53;144;3;1.5001527691375315E7
54;147;3;1.5001527691375315E7
55;147;0;1.5001527691375315E7
56;149;2;1.5001527691375315E7
57;151;2;1.5001527691375315E7
58;151;0;1.5001527691375315E7
59;155;4;1.5001527691375315E7
60;156;1;1.5001527691375315E7
61;159;3;1.5001527691375315E7
62;160;1;1.5001527691375315E7
63;164;4;1.5001527691375315E7
64;170;6;1.5001527691375315E7
65;174;4;1.5001527691375315E7
66;176;2;1.5001527691375315E7
67;179;3;1.5001527691375315E7
68;181;2;1.5001527691375315E7
69;185;4;1.5001527691375315E7
70;188;3;1.5001527691375315E7
71;191;3;1.5001527691375315E7
72;194;3;1.5001527691375315E7
73;197;3;1.5001527691375315E7
74;200;3;1.5001527691375315E7
75;203;3;1.5001527691375315E7
76;206;3;1.5001527691375315E7
77;206;0;1.5001527691375315E7
78;207;1;1.5001527691375315E7
79;207;0;1.5001527691375315E7
80;210;3;1.5001527691375315E7
81;211;1;1.5001527691375315E7
82;216;5;1.5001527691375315E7
83;219;3;1.5001527691375315E7
84;222;3;1.5001527691375315E7
85;224;2;1.5001527691375315E7
86;228;4;1.5001527691375315E7
87;231;3;1.5001527691375315E7
88;232;1;1.5001527691375315E7
89;236;4;1.5001527691375315E7
90;239;3;1.5001527691375315E7
91;239;0;1.5001527691375315E7
92;242;3;1.5001527691375315E7
93;245;3;1.5001527691375315E7
94;249;4;1.5001527691375315E7
95;251;2;1.5001527691375315E7
96;255;4;1.5001527691375315E7
97;257;2;1.5001527691375315E7
98;259;2;1.5001527691375315E7
99;263;4;1.5001527691375315E7
100;265;2;1.5001527691375315E7
101;266;1;1.5001527691375315E7
102;266;0;1.5001527691375315E7
103;269;3;1.5001527691375315E7
104;270;1;1.5001527691375315E7
105;272;2;1.5001527691375315E7
106;273;1;1.5001527691375315E7
107;276;3;1.5001527691375315E7
108;279;3;1.5001527691375315E7
109;280;1;1.5001527691375315E7
110;282;2;1.5001527691375315E7
111;286;4;1.5001527691375315E7
112;289;3;1.5001527691375315E7
113;292;3;1.5001527691375315E7
114;295;3;1.5001527691375315E7
115;299;4;1.5001527691375315E7
116;299;0;1.5001527691375315E7
117;302;3;1.5001527691375315E7
118;305;3;1.5001527691375315E7
119;308;3;1.5001527691375315E7
120;311;3;1.5001527691375315E7
121;313;2;1.5001527691375315E7
122;315;2;1.5001527691375315E7
123;318;3;1.5001527691375315E7
124;322;4;1.5001527691375315E7
125;325;3;1.5001527691375315E7
126;329;4;1.5001527691375315E7
127;330;1;1.5001527691375315E7
128;332;2;1.5001527691375315E7
129;333;1;1.5001527691375315E7
130;333;0;1.5001527691375315E7
131;336;3;1.5001527691375315E7
132;340;4;1.5001527691375315E7
133;342;2;1.5001527691375315E7
134;344;2;1.5001527691375315E7
135;347;3;1.5001527691375315E7
136;350;3;1.5001527691375315E7
137;351;1;1.5001527691375315E7
138;351;0;1.5001527691375315E7
139;355;4;1.5001527691375315E7
140;356;1;1.5001527691375315E7
141;357;1;1.5001527691375315E7
142;359;2;1.5001527691375315E7
143;361;2;1.5001527691375315E7
144;365;4;1.5001527691375315E7
145;365;0;1.5001527691375315E7
146;368;3;1.5001527691375315E7
147;371;3;1.5001527691375315E7
148;373;2;1.5001527691375315E7
149;375;2;1.5001527691375315E7
150;379;4;1.5001527691375315E7
151;379;0;1.5001527691375315E7
152;382;3;1.5001527691375315E7
153;386;4;1.5001527691375315E7
154;390;4;1.5001527691375315E7
155;392;2;1.5001527691375315E7
156;395;3;1.5001527691375315E7
157;395;0;1.5001527691375315E7
158;398;3;1.5001527691375315E7
159;401;3;1.5001527691375315E7
160;403;2;1.5001527691375315E7
161;407;4;1.5001527691375315E7
162;409;2;1.5001527691375315E7
163;412;3;1.5001522457803946E7
164;415;3;1.500150164907354E7
165;416;1;1.500150164907354E7
166;419;3;1.500150164907354E7
167;423;4;1.500150164907354E7
168;425;2;1.500150164907354E7
169;428;3;1.500150164907354E7
170;430;2;1.500150164907354E7
171;432;2;1.500150164907354E7
172;434;2;1.500150164907354E7
173;437;3;1.500150164907354E7
174;437;0;1.500150164907354E7
175;440;3;1.500150164907354E7
176;442;2;1.500150164907354E7
177;444;2;1.500150164907354E7
178;446;2;1.500150164907354E7
179;448;2;1.500150164907354E7
180;449;1;1.500150164907354E7
181;452;3;1.500150164907354E7
182;456;4;1.500150164907354E7
183;458;2;1.500150164907354E7
184;458;0;1.500150164907354E7
185;461;3;1.500150164907354E7
186;465;4;1.500150164907354E7
187;467;2;1.500150164907354E7
188;470;3;1.500150164907354E7
189;474;4;1.500150164907354E7
190;477;3;1.500150164907354E7
191;479;2;1.500150164907354E7
192;482;3;1.500150164907354E7
193;485;3;1.500150164907354E7
194;488;3;1.500150164907354E7
195;489;1;1.500150164907354E7
196;495;6;1.500150164907354E7
197;498;3;1.500150164907354E7
198;501;3;1.500150164907354E7
199;504;3;1.500150164907354E7
200;507;3;1.500150164907354E7
201;510;3;1.500150164907354E7
202;514;4;1.500150164907354E7
203;516;2;1.500150164907354E7
204;518;2;1.500150164907354E7
205;520;2;1.500150164907354E7
206;521;1;1.500150164907354E7
207;523;2;1.500150164907354E7
208;524;1;1.500150164907354E7
209;529;5;1.500150164907354E7
210;533;4;1.500150164907354E7
211;535;2;1.500150164907354E7
212;536;1;1.500150164907354E7
213;538;2;1.500150164907354E7
214;540;2;1.500150164907354E7
215;544;4;1.500150164907354E7
216;545;1;1.500150164907354E7
217;545;0;1.500150164907354E7
218;546;1;1.500150164907354E7
219;546;0;1.500150164907354E7
220;550;4;1.500150164907354E7
221;552;2;1.500150164907354E7
222;556;4;1.500150164907354E7
223;560;4;1.500150164907354E7
224;563;3;1.500150164907354E7
225;564;1;1.500150164907354E7
226;566;2;1.500150164907354E7
227;569;3;1.500150164907354E7
228;571;2;1.500150164907354E7
229;573;2;1.500150164907354E7
230;576;3;1.500150164907354E7
231;578;2;1.500150164907354E7
232;582;4;1.500150164907354E7
233;585;3;1.500150164907354E7
234;588;3;1.500150164907354E7
235;590;2;1.500150164907354E7
236;592;2;1.500150164907354E7
237;595;3;1.500150164907354E7
238;598;3;1.500150164907354E7
239;599;1;1.500150164907354E7
240;602;3;1.500150164907354E7
241;605;3;1.500150164907354E7
242;608;3;1.500150164907354E7
243;611;3;1.500150164907354E7
244;616;5;1.500150164907354E7
245;620;4;1.500150164907354E7
246;623;3;1.500150164907354E7
247;626;3;1.500150164907354E7
248;629;3;1.500150164907354E7
249;630;1;1.500150164907354E7
250;632;2;1.500150164907354E7
251;634;2;1.500150164907354E7
252;636;2;1.500150164907354E7
253;639;3;1.500150164907354E7
254;642;3;1.500150164907354E7
255;644;2;1.500150164907354E7
256;647;3;1.500150164907354E7
257;649;2;1.500150164907354E7
258;652;3;1.500150164907354E7
259;655;3;1.500150164907354E7
260;659;4;1.500150164907354E7
261;662;3;1.500150164907354E7
262;665;3;1.500150164907354E7
263;669;4;1.500150164907354E7
264;670;1;1.500150164907354E7
265;673;3;1.500150164907354E7
266;676;3;1.500150164907354E7
267;678;2;1.500150164907354E7
268;681;3;1.500150164907354E7
269;684;3;1.500150164907354E7
270;687;3;1.500150164907354E7
271;690;3;1.500150164907354E7
272;692;2;1.500150164907354E7
273;696;4;1.500150164907354E7
274;696;0;1.500150164907354E7
275;699;3;1.500150164907354E7
276;699;0;1.500150164907354E7
277;703;4;1.500150164907354E7
278;704;1;1.500150164907354E7
279;705;1;1.500150164907354E7
280;705;0;1.500150164907354E7
281;707;2;1.500150164907354E7
282;708;1;1.500150164907354E7
283;710;2;1.500150164907354E7
284;715;5;1.500150164907354E7
285;718;3;1.500150164907354E7
286;721;3;1.500150164907354E7
287;722;1;1.500150164907354E7
288;724;2;1.500150164907354E7
289;727;3;1.500150164907354E7
290;731;4;1.500150164907354E7
291;733;2;1.500150164907354E7
292;737;4;1.500150164907354E7
293;739;2;1.500150164907354E7
294;744;5;1.500150164907354E7
295;747;3;1.500150164907354E7
296;751;4;1.500150164907354E7
297;754;3;1.500150164907354E7
298;757;3;1.500150164907354E7
299;760;3;1.500150164907354E7
300;763;3;1.500150164907354E7
301;767;4;1.500150164907354E7
302;771;4;1.500150164907354E7
303;773;2;1.500150164907354E7
304;776;3;1.500150164907354E7
305;779;3;1.500150164907354E7
306;782;3;1.500150164907354E7
307;785;3;1.500150164907354E7
308;787;2;1.500150164907354E7
309;790;3;1.500150164907354E7
310;793;3;1.500150164907354E7
311;796;3;1.500150164907354E7
312;799;3;1.500150164907354E7
313;802;3;1.500150164907354E7
314;804;2;1.500150164907354E7
315;807;3;1.500150164907354E7
316;811;4;1.500150164907354E7
317;814;3;1.500150164907354E7
318;814;0;1.500150164907354E7
319;816;2;1.500150164907354E7
320;820;4;1.500150164907354E7
321;823;3;1.500150164907354E7
322;827;4;1.500150164907354E7
323;827;0;1.500150164907354E7
324;828;1;1.500150164907354E7
325;830;2;1.500150164907354E7
326;832;2;1.500150164907354E7
327;835;3;1.500150164907354E7
328;836;1;1.500150164907354E7
329;838;2;1.500150164907354E7
330;841;3;1.500150164907354E7
331;842;1;1.500150164907354E7
332;844;2;1.500150164907354E7
333;844;0;1.500150164907354E7
334;847;3;1.500150164907354E7
335;848;1;1.500150164907354E7
336;851;3;1.500150164907354E7
337;855;4;1.500150164907354E7
338;858;3;1.500150164907354E7
339;861;3;1.500150164907354E7
340;861;0;1.500150164907354E7
341;865;4;1.500150164907354E7
342;866;1;1.500150164907354E7
343;868;2;1.500150164907354E7
344;871;3;1.500150164907354E7
345;873;2;1.500150164907354E7
346;876;3;1.500150164907354E7
347;880;4;1.500150164907354E7
348;883;3;1.500150164907354E7
349;886;3;1.500150164907354E7
350;889;3;1.500150164907354E7
351;892;3;1.500150164907354E7
352;895;3;1.500150164907354E7
353;898;3;1.500150164907354E7
354;902;4;1.500150164907354E7
355;903;1;1.5001456007426023E7
356;909;6;1.5001456007426023E7
357;914;5;1.5001456007426023E7
358;917;3;1.5001456007426023E7
359;920;3;1.5001456007426023E7
360;922;2;1.5001456007426023E7
361;926;4;1.5001456007426023E7
362;929;3;1.5001456007426023E7
363;933;4;1.5001456007426023E7
364;937;4;1.5001456007426023E7
365;938;1;1.5001456007426023E7
366;940;2;1.5001456007426023E7
367;943;3;1.5001456007426023E7
368;946;3;1.5001456007426023E7
