Index;Time point [ms];Iteration length [ms];Cost
423;1444;4;1.3001615747610934E7
424;1447;3;1.3001615747610934E7
425;1449;2;1.3001615747610934E7
426;1456;7;1.3001615747610934E7
427;1461;5;1.3001615747610934E7
428;1465;4;1.3001615747610934E7
429;1465;0;1.3001615747610934E7
430;1466;1;1.3001615747610934E7
431;1469;3;1.3001615747610934E7
432;1472;3;1.3001615747610934E7
433;1472;0;1.3001615747610934E7
434;1473;1;1.3001615747610934E7
435;1479;6;1.3001615747610934E7
436;1481;2;1.3001615747610934E7
437;1485;4;1.3001615747610934E7
438;1486;1;1.3001615747610934E7
439;1489;3;1.3001615747610934E7
440;1492;3;1.3001615747610934E7
441;1495;3;1.3001615747610934E7
442;1498;3;1.3001615747610934E7
443;1499;1;1.3001615747610934E7
444;1503;4;1.3001615747610934E7
445;1506;3;1.3001615747610934E7
446;1510;4;1.3001615747610934E7
447;1513;3;1.3001615747610934E7
448;1516;3;1.3001615747610934E7
449;1517;1;1.3001615747610934E7
450;1520;3;1.3001615747610934E7
451;1522;2;1.3001615747610934E7
452;1526;4;1.3001615747610934E7
453;1529;3;1.3001615747610934E7
454;1530;1;1.3001615747610934E7
455;1534;4;1.3001615747610934E7
456;1535;1;1.3001615747610934E7
457;1536;1;1.3001615747610934E7
458;1538;2;1.3001615747610934E7
459;1542;4;1.3001615747610934E7
460;1545;3;1.3001615747610934E7
461;1547;2;1.3001615747610934E7
462;1550;3;1.3001615747610934E7
463;1553;3;1.3001615747610934E7
464;1556;3;1.3001615747610934E7
465;1559;3;1.3001615747610934E7
466;1563;4;1.3001615747610934E7
467;1563;0;1.3001615747610934E7
468;1567;4;1.3001615747610934E7
469;1569;2;1.3001615747610934E7
470;1571;2;1.3001615747610934E7
471;1573;2;1.3001615747610934E7
472;1578;5;1.3001615747610934E7
473;1580;2;1.3001615747610934E7
474;1581;1;1.3001615747610934E7
475;1585;4;1.3001615747610934E7
476;1590;5;1.3001615747610934E7
477;1594;4;1.3001615747610934E7
478;1597;3;1.3001615747610934E7
479;1600;3;1.3001615747610934E7
480;1605;5;1.3001615747610934E7
481;1607;2;1.3001615747610934E7
482;1611;4;1.3001615747610934E7
483;1613;2;1.3001615747610934E7
484;1617;4;1.3001615747610934E7
485;1619;2;1.3001615747610934E7
486;1621;2;1.3001615747610934E7
487;1623;2;1.3001615747610934E7
488;1628;5;1.3001615747610934E7
489;1629;1;1.3001615747610934E7
490;1632;3;1.3001615747610934E7
491;1636;4;1.3001615747610934E7
492;1640;4;1.3001615747610934E7
493;1645;5;1.3001615747610934E7
494;1647;2;1.3001615747610934E7
495;1649;2;1.3001615747610934E7
496;1652;3;1.3001615747610934E7
497;1656;4;1.3001615747610934E7
498;1656;0;1.3001615747610934E7
499;1660;4;1.3001615747610934E7
500;1661;1;1.3001615747610934E7
501;1663;2;1.3001615747610934E7
502;1664;1;1.3001615747610934E7
503;1668;4;1.3001615747610934E7
504;1671;3;1.3001615747610934E7
505;1677;6;1.3001615747610934E7
506;1678;1;1.3001615747610934E7
507;1681;3;1.3001615747610934E7
508;1684;3;1.3001615747610934E7
509;1685;1;1.3001615747610934E7
510;1688;3;1.3001615747610934E7
511;1691;3;1.3001615747610934E7
512;1695;4;1.3001615747610934E7
513;1697;2;1.3001615747610934E7
514;1701;4;1.3001615747610934E7
515;1703;2;1.3001615747610934E7
516;1704;1;1.3001615747610934E7
517;1706;2;1.3001615747610934E7
518;1709;3;1.3001615747610934E7
519;1713;4;1.3001615747610934E7
520;1716;3;1.3001615747610934E7
521;1721;5;1.3001615747610934E7
522;1723;2;1.3001615747610934E7
523;1727;4;1.3001615747610934E7
524;1730;3;1.3001615747610934E7
525;1731;1;1.3001615747610934E7
526;1736;5;1.3001615747610934E7
527;1738;2;1.3001615747610934E7
528;1739;1;1.3001615747610934E7
529;1741;2;1.3001615747610934E7
530;1744;3;1.3001615747610934E7
531;1747;3;1.3001615747610934E7
532;1749;2;1.3001615747610934E7
533;1754;5;1.3001615747610934E7
534;1756;2;1.3001615747610934E7
535;1761;5;1.3001615747610934E7
536;1763;2;1.3001615747610934E7
537;1766;3;1.3001615747610934E7
538;1770;4;1.3001615747610934E7
539;1771;1;1.3001615747610934E7
540;1773;2;1.3001615747610934E7
541;1777;4;1.3001615747610934E7
542;1779;2;1.3001615747610934E7
543;1780;1;1.3001615747610934E7
544;1783;3;1.3001615747610934E7
545;1784;1;1.3001615747610934E7
546;1787;3;1.3001615747610934E7
547;1790;3;1.3001615747610934E7
548;1791;1;1.3001615747610934E7
549;1793;2;1.3001615747610934E7
550;1796;3;1.3001615747610934E7
551;1798;2;1.3001615747610934E7
552;1801;3;1.3001615747610934E7
553;1805;4;1.3001615747610934E7
554;1809;4;1.3001615747610934E7
555;1812;3;1.3001527087293923E7
556;1814;2;1.3001527087293923E7
557;1818;4;1.3001527087293923E7
558;1822;4;1.3001527087293923E7
559;1824;2;1.3001527087293923E7
560;1826;2;1.3001527087293923E7
561;1828;2;1.3001527087293923E7
562;1831;3;1.3001457250246622E7
563;1835;4;1.3001457250246622E7
564;1837;2;1.3001457250246622E7
565;1839;2;1.3001455060136996E7
566;1845;6;1.3001455060136996E7
567;1847;2;1.3001455060136996E7
568;1848;1;1.3001448658756712E7
569;1850;2;1.3001448658756712E7
570;1852;2;1.3001448658756712E7
571;1855;3;1.3001448658756712E7
572;1860;5;1.3001448658756712E7
573;1862;2;1.3001448658756712E7
574;1865;3;1.3001448658756712E7
575;1866;1;1.3001448658756712E7
576;1867;1;1.3001448658756712E7
577;1870;3;1.3001448658756712E7
578;1873;3;1.3001448658756712E7
579;1879;6;1.3001448658756712E7
580;1880;1;1.3001448658756712E7
581;1882;2;1.3001448658756712E7
582;1887;5;1.3001448658756712E7
583;1889;2;1.3001448658756712E7
584;1894;5;1.3001448658756712E7
585;1896;2;1.3001448658756712E7
586;1898;2;1.3001448658756712E7
587;1902;4;1.3001448658756712E7
588;1905;3;1.3001448658756712E7
589;1911;6;1.3001448658756712E7
590;1914;3;1.3001448658756712E7
591;1917;3;1.3001448658756712E7
592;1921;4;1.3001448658756712E7
593;1926;5;1.3001448658756712E7
594;1929;3;1.3001448658756712E7
595;1931;2;1.3001448658756712E7
596;1934;3;1.3001448658756712E7
597;1937;3;1.3001448658756712E7
598;1941;4;1.3001448658756712E7
599;1942;1;1.3001448658756712E7
600;1946;4;1.3001448658756712E7
601;1948;2;1.3001448658756712E7
602;1951;3;1.3001448658756712E7
603;1956;5;1.3001448658756712E7
604;1961;5;1.3001448658756712E7
605;1962;1;1.3001448658756712E7
606;1964;2;1.3001448658756712E7
607;1968;4;1.3001448658756712E7
608;1971;3;1.3001448658756712E7
609;1974;3;1.3001448658756712E7
610;1978;4;1.3001448658756712E7
611;1979;1;1.3001448658756712E7
612;1980;1;1.3001448658756712E7
613;1982;2;1.3001448658756712E7
614;1983;1;1.3001448658756712E7
615;1986;3;1.3001448658756712E7
616;1989;3;1.3001448658756712E7
617;1994;5;1.3001448658756712E7
618;1997;3;1.3001448658756712E7
619;2003;6;1.3001448658756712E7
620;2005;2;1.3001448658756712E7
621;2007;2;1.3001448658756712E7
622;2010;3;1.3001448658756712E7
623;2012;2;1.3001448658756712E7
624;2016;4;1.3001448658756712E7
625;2020;4;1.3001448658756712E7
626;2020;0;1.3001448658756712E7
627;2024;4;1.3001448658756712E7
628;2026;2;1.3001448658756712E7
629;2030;4;1.3001448658756712E7
630;2033;3;1.3001448658756712E7
631;2035;2;1.3001448658756712E7
632;2039;4;1.3001448658756712E7
633;2045;6;1.3001448658756712E7
634;2048;3;1.3001448658756712E7
635;2049;1;1.3001448658756712E7
636;2052;3;1.3001448658756712E7
637;2055;3;1.3001448658756712E7
638;2057;2;1.3001448658756712E7
639;2062;5;1.3001448658756712E7
640;2065;3;1.3001448658756712E7
641;2065;0;1.3001448658756712E7
642;2070;5;1.3001448658756712E7
643;2076;6;1.3001448658756712E7
644;2077;1;1.3001448658756712E7
645;2078;1;1.3001448658756712E7
646;2080;2;1.3001448658756712E7
647;2082;2;1.3001448658756712E7
648;2085;3;1.3001448658756712E7
649;2087;2;1.3001448658756712E7
650;2090;3;1.3001448658756712E7
651;2094;4;1.3001448658756712E7
652;2096;2;1.3001448658756712E7
653;2100;4;1.3001448658756712E7
654;2102;2;1.3001448658756712E7
655;2105;3;1.3001448658756712E7
656;2111;6;1.3001448658756712E7
657;2115;4;1.3001448658756712E7
658;2119;4;1.3001448658756712E7
659;2122;3;1.3001448658756712E7
660;2126;4;1.3001448658756712E7
661;2129;3;1.3001448658756712E7
662;2131;2;1.3001448658756712E7
663;2132;1;1.3001448658756712E7
664;2135;3;1.3001448658756712E7
665;2137;2;1.3001448658756712E7
666;2140;3;1.3001448658756712E7
667;2144;4;1.3001448658756712E7
668;2147;3;1.3001448658756712E7
669;2150;3;1.3001448658756712E7
670;2151;1;1.3001448658756712E7
671;2152;1;1.3001448658756712E7
672;2154;2;1.3001448658756712E7
673;2156;2;1.3001448658756712E7
674;2160;4;1.3001448658756712E7
675;2163;3;1.3001448658756712E7
676;2165;2;1.3001448658756712E7
677;2166;1;1.3001448658756712E7
678;2170;4;1.3001448658756712E7
679;2174;4;1.3001448658756712E7
680;2177;3;1.3001448658756712E7
681;2179;2;1.3001448658756712E7
682;2180;1;1.3001448658756712E7
683;2183;3;1.3001448658756712E7
684;2185;2;1.3001448658756712E7
685;2187;2;1.3001448658756712E7
686;2189;2;1.3001448658756712E7
687;2194;5;1.3001448658756712E7
688;2197;3;1.3001448658756712E7
689;2199;2;1.3001448658756712E7
690;2204;5;1.3001448658756712E7
691;2210;6;1.3001448658756712E7
692;2213;3;1.3001448658756712E7
693;2218;5;1.3001448658756712E7
694;2219;1;1.3001448658756712E7
695;2223;4;1.3001448658756712E7
696;2228;5;1.3001448658756712E7
697;2229;1;1.3001448658756712E7
698;2233;4;1.3001448658756712E7
699;2238;5;1.3001448658756712E7
700;2239;1;1.3001448658756712E7
701;2243;4;1.3001448658756712E7
702;2245;2;1.3001448658756712E7
703;2249;4;1.3001448658756712E7
704;2252;3;1.3001448658756712E7
705;2253;1;1.3001448658756712E7
706;2256;3;1.3001448658756712E7
707;2261;5;1.3001448658756712E7
708;2264;3;1.3001448658756712E7
709;2267;3;1.3001448658756712E7
710;2269;2;1.3001448658756712E7
711;2272;3;1.3001448658756712E7
712;2273;1;1.3001448658756712E7
713;2278;5;1.3001448658756712E7
714;2282;4;1.3001448658756712E7
715;2285;3;1.3001448658756712E7
716;2288;3;1.3001448658756712E7
717;2288;0;1.3001448658756712E7
718;2290;2;1.3001448658756712E7
719;2295;5;1.3001448658756712E7
720;2297;2;1.3001448658756712E7
721;2301;4;1.3001448658756712E7
722;2303;2;1.3001448658756712E7
723;2303;0;1.3001448658756712E7
724;2304;1;1.3001448658756712E7
725;2305;1;1.3001448658756712E7
726;2308;3;1.3001448658756712E7
727;2314;6;1.3001448658756712E7
728;2318;4;1.3001448658756712E7
729;2320;2;1.3001448658756712E7
730;2320;0;1.3001448658756712E7
731;2322;2;1.3001448658756712E7
732;2327;5;1.3001448658756712E7
733;2328;1;1.3001448658756712E7
734;2330;2;1.3001448658756712E7
735;2332;2;1.3001448658756712E7
736;2335;3;1.3001448658756712E7
737;2338;3;1.3001448658756712E7
738;2341;3;1.3001448658756712E7
739;2346;5;1.3001448658756712E7
740;2349;3;1.3001448658756712E7
741;2352;3;1.3001448658756712E7
742;2355;3;1.3001448658756712E7
743;2356;1;1.3001448658756712E7
744;2357;1;1.3001448658756712E7
745;2362;5;1.3001448658756712E7
746;2365;3;1.3001448658756712E7
747;2368;3;1.3001448658756712E7
748;2371;3;1.3001448658756712E7
749;2375;4;1.3001448658756712E7
750;2378;3;1.3001448658756712E7
751;2379;1;1.3001448658756712E7
752;2383;4;1.3001448658756712E7
753;2384;1;1.3001448658756712E7
754;2387;3;1.3001448658756712E7
755;2387;0;1.3001448658756712E7
756;2392;5;1.3001448658756712E7
757;2396;4;1.3001448658756712E7
758;2398;2;1.3001448658756712E7
759;2402;4;1.3001448658756712E7
760;2405;3;1.3001448658756712E7
761;2410;5;1.3001448658756712E7
762;2413;3;1.3001448658756712E7
763;2417;4;1.3001448658756712E7
764;2419;2;1.2001521131444318E7
765;2422;3;1.2001521131444318E7
766;2424;2;1.2001521131444318E7
767;2426;2;1.2001521131444318E7
768;2429;3;1.2001521131444318E7
769;2432;3;1.2001521131444318E7
770;2435;3;1.2001521131444318E7
771;2437;2;1.2001521131444318E7
772;2439;2;1.2001521131444318E7
773;2444;5;1.2001521131444318E7
774;2446;2;1.2001521131444318E7
775;2448;2;1.2001521131444318E7
776;2451;3;1.2001521131444318E7
777;2453;2;1.2001521131444318E7
778;2455;2;1.2001521131444318E7
779;2458;3;1.2001521131444318E7
780;2461;3;1.2001521131444318E7
781;2462;1;1.2001521131444318E7
782;2465;3;1.2001521131444318E7
783;2468;3;1.2001521131444318E7
784;2470;2;1.2001521131444318E7
785;2473;3;1.2001521131444318E7
786;2475;2;1.2001521131444318E7
787;2479;4;1.2001521131444318E7
788;2482;3;1.2001521131444318E7
789;2483;1;1.2001521131444318E7
