Index;Time point [ms];Iteration length [ms];Cost
410;1382;1;1.100127842479993E7
411;1382;0;1.100127842479993E7
412;1385;3;1.100127842479993E7
413;1388;3;1.100127842479993E7
414;1393;5;1.100127842479993E7
415;1398;5;1.100127842479993E7
416;1399;1;1.100127842479993E7
417;1403;4;1.100127842479993E7
418;1407;4;1.100127842479993E7
419;1413;6;1.100127842479993E7
420;1415;2;1.100127842479993E7
421;1417;2;1.100127842479993E7
422;1419;2;1.100127842479993E7
423;1423;4;1.100127842479993E7
424;1424;1;1.100127842479993E7
425;1428;4;1.100127842479993E7
426;1431;3;1.100127842479993E7
427;1433;2;1.100127842479993E7
428;1435;2;1.100127842479993E7
429;1439;4;1.100127842479993E7
430;1441;2;1.100127842479993E7
431;1445;4;1.100127842479993E7
432;1451;6;1.100127842479993E7
433;1454;3;1.100127842479993E7
434;1459;5;1.100127842479993E7
435;1463;4;1.100127842479993E7
436;1467;4;1.100127842479993E7
437;1470;3;1.100127842479993E7
438;1472;2;1.100127842479993E7
439;1476;4;1.100127842479993E7
440;1480;4;1.100127842479993E7
441;1483;3;1.100127842479993E7
442;1486;3;1.100127842479993E7
443;1489;3;1.100127842479993E7
444;1492;3;1.100127842479993E7
445;1495;3;1.100127842479993E7
446;1497;2;1.100127842479993E7
447;1501;4;1.100127842479993E7
448;1503;2;1.100127842479993E7
449;1505;2;1.100127842479993E7
450;1506;1;1.100127842479993E7
451;1508;2;1.100127842479993E7
452;1511;3;1.100127842479993E7
453;1512;1;1.100127842479993E7
454;1513;1;1.100127842479993E7
455;1517;4;1.100127842479993E7
456;1518;1;1.100127842479993E7
457;1520;2;1.100127842479993E7
458;1522;2;1.100127842479993E7
459;1523;1;1.100127842479993E7
460;1526;3;1.100127842479993E7
461;1529;3;1.100127842479993E7
462;1530;1;1.100127842479993E7
463;1533;3;1.100127842479993E7
464;1537;4;1.100127842479993E7
465;1538;1;1.100127842479993E7
466;1538;0;1.100127842479993E7
467;1539;1;1.100127842479993E7
468;1543;4;1.100127842479993E7
469;1546;3;1.100127842479993E7
470;1549;3;1.100127842479993E7
471;1552;3;1.100127842479993E7
472;1556;4;1.100127842479993E7
473;1559;3;1.100127842479993E7
474;1562;3;1.100127842479993E7
475;1564;2;1.100127842479993E7
476;1566;2;1.100127842479993E7
477;1568;2;1.100127842479993E7
478;1569;1;1.100127842479993E7
479;1571;2;1.100127842479993E7
480;1576;5;1.100127842479993E7
481;1577;1;1.100127842479993E7
482;1580;3;1.100127842479993E7
483;1581;1;1.100127842479993E7
484;1583;2;1.100127842479993E7
485;1586;3;1.100127842479993E7
486;1590;4;1.100127842479993E7
487;1594;4;1.100127842479993E7
488;1598;4;1.100127842479993E7
489;1601;3;1.100127842479993E7
490;1603;2;1.100127842479993E7
491;1606;3;1.100127842479993E7
492;1612;6;1.100127842479993E7
493;1616;4;1.100127842479993E7
494;1622;6;1.100127842479993E7
495;1625;3;1.100127842479993E7
496;1629;4;1.100127842479993E7
497;1635;6;1.100127842479993E7
498;1639;4;1.100127842479993E7
499;1640;1;1.100127842479993E7
500;1647;7;1.100127842479993E7
501;1652;5;1.100127842479993E7
502;1655;3;1.100127842479993E7
503;1663;8;1.100127842479993E7
504;1668;5;1.100127842479993E7
505;1677;9;1.100127842479993E7
506;1681;4;1.100127842479993E7
507;1685;4;1.100127842479993E7
508;1685;0;1.100127842479993E7
509;1688;3;1.100127842479993E7
510;1693;5;1.100127842479993E7
511;1695;2;1.100127842479993E7
512;1700;5;1.100127842479993E7
513;1703;3;1.100127842479993E7
514;1710;7;1.100127842479993E7
515;1713;3;1.100127842479993E7
516;1715;2;1.100127842479993E7
517;1718;3;1.100127842479993E7
518;1722;4;1.100127842479993E7
519;1723;1;1.100127842479993E7
520;1729;6;1.100127842479993E7
521;1734;5;1.100127842479993E7
522;1738;4;1.100127842479993E7
523;1744;6;1.100127842479993E7
524;1749;5;1.100127842479993E7
525;1751;2;1.100127842479993E7
526;1754;3;1.100127842479993E7
527;1757;3;1.100127842479993E7
528;1761;4;1.100127842479993E7
529;1763;2;1.100127842479993E7
530;1765;2;1.100127842479993E7
531;1768;3;1.100127842479993E7
532;1771;3;1.100127842479993E7
533;1774;3;1.100127842479993E7
534;1778;4;1.100127842479993E7
535;1779;1;1.100127842479993E7
536;1786;7;1.100127842479993E7
537;1789;3;1.100127842479993E7
538;1795;6;1.100127842479993E7
539;1799;4;1.100127842479993E7
540;1802;3;1.100127842479993E7
541;1805;3;1.100127842479993E7
542;1806;1;1.100127842479993E7
543;1810;4;1.100127842479993E7
544;1813;3;1.100127842479993E7
545;1814;1;1.100127842479993E7
546;1818;4;1.100127842479993E7
547;1819;1;1.100127842479993E7
548;1823;4;1.100127842479993E7
549;1827;4;1.100127842479993E7
550;1830;3;1.100127842479993E7
551;1832;2;1.100127842479993E7
552;1832;0;1.100127842479993E7
553;1834;2;1.100127842479993E7
554;1836;2;1.100127842479993E7
555;1840;4;1.100127842479993E7
556;1845;5;1.100127842479993E7
557;1847;2;1.100127842479993E7
558;1849;2;1.100127842479993E7
559;1852;3;1.100127842479993E7
560;1855;3;1.100127842479993E7
561;1859;4;1.100127842479993E7
562;1861;2;1.100127842479993E7
563;1863;2;1.100127842479993E7
564;1866;3;1.100127842479993E7
565;1868;2;1.100127842479993E7
566;1871;3;1.100127842479993E7
567;1873;2;1.100127842479993E7
568;1882;9;1.100127842479993E7
569;1885;3;1.100127842479993E7
570;1889;4;1.100127842479993E7
571;1890;1;1.100127842479993E7
572;1892;2;1.100127842479993E7
573;1895;3;1.100127842479993E7
574;1900;5;1.100127842479993E7
575;1900;0;1.100127842479993E7
576;1902;2;1.100127842479993E7
577;1906;4;1.100127842479993E7
578;1911;5;1.100127842479993E7
579;1914;3;1.100127842479993E7
580;1917;3;1.100127842479993E7
581;1921;4;1.100127842479993E7
582;1924;3;1.100127842479993E7
