Index;Time point [ms];Iteration length [ms];Cost;0;1;2;3;4
0;613;613;4001987.3121793605;4001987.3121793605;4001987.3121793605;4001987.3121793605;4001987.3121793605
1;726;113;4001987.3121793605;0.0;0.0;0.0
2;833;107;4001660.050253883;0.5;0.0;NaN
3;862;29;4001581.1785461586;0.3333333333333333;4001987.312179361;4001987.3121793605
4;886;24;4001573.6544861486;0.25;4000023.7406264963;4001387.3319826517
5;891;5;4001573.6544861486;0.2;4001046.0841046725;4001262.9813009114
6;952;61;4001407.5270381523;0.16666666666666666;4001497.864018865;4001264.5219211318
7;1006;54;4001287.769867726;0.14285714285714285;4001687.442484601;4001291.5765559273
8;1090;84;4001287.769867726;0.125;4001444.857055992;4001207.765135283
9;1167;77;4001287.769867726;0.1111111111111111;4001230.1739771143;4001104.409964393
10;1221;54;4001287.769867726;0.1;4001211.247561467;4001053.0887665604
11;1303;82;4001287.769867726;0.09090909090909091;4001247.2411463857;4001028.6258325954
12;1384;81;4001287.769867726;0.08333333333333333;4001293.6198913036;4001018.7092638626
13;1482;98;4001287.769867726;0.07692307692307693;4001336.4527487;4001016.9117093333
14;1492;10;4001287.769867726;0.07142857142857142;4001372.115763535;4001019.706496442
15;1577;85;4001287.769867726;0.06666666666666667;4001400.46505613;4001025.0836382955
16;1650;73;4001287.769867726;0.0625;4001422.4245690224;4001031.8646265985
17;1696;46;4001287.769867726;0.058823529411764705;4001439.125052327;4001039.3446190953
18;1718;22;4001287.769867726;0.05555555555555555;4001451.612190015;4001047.097151424
19;1743;25;4001287.769867726;0.05263157894736842;4001460.76658651;4001054.863534049
20;1771;28;4001287.769867726;0.05;4001467.3004955514;4001062.4882260067
21;1793;22;4001279.2773010354;0.047619047619047616;4001471.7793181357;4001069.8800638285
22;1814;21;4001263.20586076;0.045454545454545456;4001474.6481334455;4001076.988477983
23;1819;5;4001263.20586076;0.043478260869565216;4001472.1778108287;4001082.14382312
24;1822;3;4001263.20586076;0.041666666666666664;4001462.5252663125;4001084.272785587
25;1850;28;4001263.20586076;0.04;4001454.899132082;4001086.748311443
26;1876;26;4001263.20586076;0.038461538461538464;4001448.742209652;4001089.4611198
27;1879;3;4001263.20586076;0.037037037037037035;4001443.6605483023;4001092.3298151707
28;1905;26;4001263.20586076;0.03571428571428571;4001439.3728983826;4001095.2935640593
29;1957;52;4001263.20586076;0.034482758620689655;4001435.6767278602;4001098.30682452
30;1960;3;4001263.20586076;0.03333333333333333;4001432.4250665875;4001101.335511835
31;1980;20;4001263.20586076;0.03225806451612903;4001429.510534863;4001104.3541814187
32;2010;30;4001263.20586076;0.03125;4001426.8542042286;4001107.3439405113
